,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
104,openai-community/openai-gpt,11,0.23601718224216897,0.10948818003541824,,,0.29959869089999275,0.09391868146425317,0.3580909524996996,0.2383958411221315,-0.007614787418554245,0.11774575603168808,0.18516716010254844,0.29118242385887705,0.28674724762804027,0.11059601704468551,0.3867573054876283,0.2533516892995039,0.25118571133684153,0.10197749394464714,0.3934024967395062,0.2518415770114573,0.32171842888846136,0.10864976117909295,0.3921693121693121,0.2313089061919239
105,openai-community/openai-gpt,12,0.23771317444348095,0.10922178637400752,,,0.2950525368307326,0.09509006124933087,0.3541789325093727,0.24841843340358657,-0.004661274881858427,0.11786186893711965,0.18612233399527545,0.3080454928445141,0.2839192463491184,0.11178169197812365,0.37857636616616097,0.24995216025726408,0.24487523038506043,0.10194109255000613,0.3821390529296439,0.2530435169697444,0.316343590254955,0.1090322955641006,0.38994708994708993,0.22443132256731171
106,microsoft/phi-1,1,0.2908045078099271,0.07240396060746439,,,0.27032303725484963,0.1392406085981364,0.5038596031514285,0.1945353691217021,0.22517463931267254,0.11992171584982655,0.28527108108588095,0.31391976501403335,0.37966060937673807,0.10511564612425033,0.5758588732198455,0.16653483355799442,0.2940510634086398,0.10560398998090016,0.5926343238046962,0.19227530293528056,0.3550155719485533,0.12218275911339314,0.5114285714285713,0.18034214377593916
107,microsoft/phi-1,2,0.4143391313846666,0.0626691825399798,,,0.34699587073213334,0.12060016305431576,0.48793722999542144,0.19917429642923756,-0.0010404122063358483,0.10740032550818271,0.27269080413519536,0.2885042588215901,0.3564100103610433,0.1264416788861492,0.541139549894225,0.1954660974012686,0.2859663291001603,0.1390288793276075,0.5532247596789648,0.20053855670498663,0.5939898056282543,0.11489708104616539,0.5307936507936508,0.17433052305124808
108,microsoft/phi-1,3,0.41834423081205313,0.05544395038595355,,,0.38689692235260165,0.116095815125797,0.5120538627163582,0.1799061591760326,0.02263055168911834,0.10683013130235011,0.289863105366128,0.26706200358356713,0.40966471891706224,0.12064912235626706,0.5691325102998316,0.18632022590266353,0.3324464932434387,0.13421607094084392,0.5783391710507453,0.1896388730244518,0.6399307049411307,0.1037403352410397,0.5610582010582009,0.17223976861014564
109,microsoft/phi-1,4,0.4181248302964671,0.05470516580124343,,,0.4020118116919358,0.1119913331849284,0.5285540160769214,0.17373682341219793,0.03571152538113601,0.10550440388115961,0.3154458181188311,0.2599980517964648,0.43262002075215533,0.117428093164516,0.5944630715562153,0.18201133796103028,0.35473713024092507,0.12940078748972703,0.5994400532438658,0.17615191667177257,0.6487065296856259,0.09504925284195176,0.5714285714285714,0.17369267169598787
110,microsoft/phi-1,5,0.4176353387066944,0.05400627863430434,,,0.410307350493389,0.10887231255941777,0.530045300700802,0.175813656221018,0.04129958364671833,0.10636118189483364,0.3131753077524314,0.26520396185836465,0.4465164111665614,0.11446247878101057,0.6026521998547535,0.18028126280989473,0.3691610133792441,0.12755754734460634,0.6062656480506854,0.1731338272447606,0.6541282625418418,0.09153976133474048,0.5892063492063493,0.18213592337322798
111,microsoft/phi-1,6,0.4172665731705684,0.05313193723940907,,,0.41314146135650603,0.1068683351107295,0.5338812252469434,0.18464680435075623,0.04575666226764862,0.10640167585374256,0.31190509695945823,0.25960828241798145,0.4525927461312435,0.11321199457012465,0.6116528748726586,0.18319948066806654,0.3754488341584757,0.12523254484986046,0.6086128635101844,0.17373166502058665,0.6551339295025116,0.08981756756418359,0.58994708994709,0.1743289493184558
112,microsoft/phi-1,7,0.4170082435090284,0.05257463236968404,,,0.41998127168260635,0.10676539255797068,0.5360944966267012,0.18237271528166443,0.05205620654343479,0.10927382429148759,0.30953656877216107,0.26860018404793307,0.4629424563037131,0.11175416097015548,0.6138122275901434,0.1769925714939877,0.3838340193877137,0.12321539050808017,0.609266042115398,0.17546257904644974,0.6552750009467743,0.08915881570557464,0.5832804232804233,0.17391095749269628
113,microsoft/phi-1,8,0.41735218590813344,0.05253849237848032,,,0.4182453194882483,0.10807696723351826,0.544223204171743,0.1790360349674136,0.06165937283644771,0.10726164486488593,0.3142548481978304,0.27209312549680525,0.4650952952693564,0.10987279022635181,0.6152593572640491,0.17321442116673252,0.3859083918824314,0.12089690873526708,0.616033767834648,0.17749230809841934,0.6571379929397881,0.08719079461309273,0.5780952380952381,0.17512926994336528
114,microsoft/phi-1,9,0.4129917512301275,0.05280432468262493,,,0.42503129006239004,0.10723120527262137,0.5419753093093871,0.1846397882743471,0.07111960151933884,0.1067701321851744,0.3150820666083474,0.2683643635789288,0.47792485047465416,0.10580532198280677,0.6190392280460378,0.18010222298170322,0.3982826757896623,0.11713636924625742,0.6182928047166579,0.17777766658914704,0.6522961635085011,0.08640288878790264,0.581058201058201,0.17547446548671652
115,microsoft/phi-1,10,0.41049673818176735,0.05319920291687995,,,0.4247656116405764,0.10599188045022877,0.539179495577532,0.18266094796224622,0.08534362960027947,0.10863825898182587,0.3242115925998146,0.2611975779586863,0.4899266908957598,0.10081605368856253,0.6200520900271445,0.1799259885602827,0.40774634377393737,0.11245658140403703,0.6228533777836301,0.18186145675840631,0.6463145017413866,0.08666747943866283,0.5839153439153439,0.17375828934095325
116,microsoft/phi-1,11,0.4096111081630788,0.05235634034395385,,,0.4235105468676389,0.10362983262963302,0.5436164937384588,0.1810292083528756,0.09632046403626428,0.109721852647406,0.3264153942271195,0.2638222608477789,0.49950166904485355,0.09801789573165622,0.6200947934148378,0.18112920409229302,0.4151715279561555,0.10957003514812606,0.6311278956779398,0.18134283618878366,0.641294027938165,0.08468937686647053,0.592063492063492,0.1738478129408935
117,microsoft/phi-1,12,0.41114656349579914,0.05191996272345695,,,0.42286178353310183,0.1013884627111759,0.5532458516930663,0.18230249305416607,0.10525285959589774,0.11351021589614237,0.3248631528186679,0.2661465607304834,0.5060238577064213,0.09031170942908556,0.631162531699628,0.17167182459850266,0.42046250197128504,0.10223299165568485,0.6295414951838657,0.17583073275744965,0.6384680216717461,0.08672800393982814,0.5809523809523809,0.18413793070908865
118,microsoft/phi-1,13,0.409034243882432,0.05211709901391234,,,0.4207770543989502,0.10069874590662735,0.5517231169283542,0.16901083954464477,0.11613267758422081,0.11322254120227951,0.32884251790694013,0.26976112015964554,0.5124605229863513,0.08636339560607766,0.6245255969766131,0.16855769724186281,0.42486429887858385,0.09914948365722137,0.6303605053663662,0.17306657505764095,0.6335537419007717,0.08644981541360199,0.5898412698412698,0.19439081432960045
119,microsoft/phi-1,14,0.4060485355657937,0.05376790372993333,,,0.4209835501148207,0.10098808988825406,0.5576753677534256,0.17048338389666354,0.12023389800951813,0.11261823359229908,0.33286700981425793,0.25985129508918964,0.5176367200513549,0.08526498593543531,0.6410247920439114,0.17019839503035614,0.4294442188918313,0.09573761132594802,0.6408947295813128,0.17561083990122178,0.6237283618077483,0.08916478764657527,0.5965079365079365,0.19789579228476392
120,microsoft/phi-1,15,0.40429091222119884,0.05294135079890949,,,0.41780948053735406,0.10267680096025755,0.5654706630771712,0.18104038315090856,0.12636810097344442,0.11313188214309967,0.3358545185754625,0.25398217768985154,0.5199492435021235,0.08570376264777049,0.6481799940701619,0.16384166782412407,0.4305192696978656,0.09548766903513625,0.6576805004747778,0.17687397868662746,0.6141149021785279,0.09192708222718264,0.6085714285714287,0.19986667261671537
121,microsoft/phi-1,16,0.40388370675417296,0.051513129226432634,,,0.4206303617263929,0.10089642234750038,0.5691976050890385,0.1873466243716389,0.127741202676281,0.11606005110558222,0.3381571782813702,0.24611374883531406,0.5235660828821792,0.08465830123213713,0.6481960303891067,0.1638988061551564,0.4340324814551285,0.09273056102611789,0.659999912410427,0.1796142599129088,0.6160033618295109,0.08803164766311035,0.6062962962962963,0.18592850817153248
122,microsoft/phi-1,17,0.4043518758644542,0.051237710446421975,,,0.4191983715196447,0.09892011069426329,0.5631444629560058,0.1854137769709601,0.12995439859918048,0.11588469907942955,0.34190442193341497,0.25388282464050654,0.5227176762417381,0.08393773843640137,0.6436113308969863,0.1659054323316618,0.43259650376685976,0.09198313815636831,0.6569152827029596,0.1784724213901355,0.6153085602873671,0.08762110672720166,0.6152380952380953,0.1904345633525888
123,microsoft/phi-1,18,0.405213658954696,0.05005522432005575,,,0.4225334673592306,0.10036736092441208,0.5617944627020537,0.18342864104400974,0.13066107490777126,0.11751556442902125,0.3366806714835434,0.2543220949642618,0.5257211332779637,0.08540601940268039,0.6392647242068173,0.16032661940855655,0.4354622460647023,0.09271636467592899,0.6516628626445197,0.17743533650982812,0.6166711637981237,0.0829542529837318,0.6293121693121694,0.18356451826187822
124,microsoft/phi-1,19,0.40576632822597875,0.0490250460119441,,,0.42050898816974563,0.09982102004801989,0.5587564752731968,0.18916107254090944,0.13544565269289732,0.11684179637239865,0.34127073411508185,0.2452090103606629,0.5268467507706652,0.08583972106655023,0.6368429901935928,0.15514382396090023,0.4363504403914591,0.0943223406864582,0.6448655498706429,0.17286018359151634,0.6151288361092502,0.08354637322206511,0.6263492063492063,0.18650111436357725
125,microsoft/phi-1,20,0.4082475580122071,0.04781165550270995,,,0.4209141755629721,0.10088587396075757,0.5550348355253335,0.18702526238562694,0.13123647198565866,0.1165307132927788,0.3398852473199118,0.2375014693435132,0.5263827389262248,0.08651465231735994,0.6374534140352742,0.15689371993971826,0.4343578543782522,0.09596699330823481,0.6470791115628571,0.17098014273768508,0.6190893137182933,0.08070643853928938,0.6315343915343915,0.1740731413107638
126,microsoft/phi-1,21,0.4088970082461326,0.047453446090874145,,,0.41670128832158554,0.10181965720901286,0.5565076564768069,0.18225154825177714,0.13065664943347186,0.11711426199424335,0.34214770675830286,0.23263197019846107,0.5242281512559556,0.08923872338427098,0.638167865693919,0.1522775366943514,0.4312312224108997,0.09872689389224418,0.6410492249176036,0.16383056798550244,0.6207072538992816,0.0806205640292243,0.6382010582010583,0.17014013823513816
127,microsoft/phi-1,22,0.4079126068368274,0.04740939799030432,,,0.4120899089078431,0.10203807426314113,0.5505037514215776,0.1830409919196986,0.1330482583138343,0.11688888691175847,0.33616419776411866,0.22143261166967426,0.5209225023522793,0.09150483402150501,0.6313493678979596,0.15285508993841596,0.4276769953053177,0.09945954895702559,0.6372513994540212,0.1729408577365339,0.6184423486839409,0.08091800501073668,0.6456084656084656,0.17595624514964234
128,microsoft/phi-1,23,0.41293856057957634,0.04699274485815828,,,0.4083545133712079,0.10433700188856239,0.5444128275808655,0.17402983029900693,0.1290525477576823,0.11571422234136276,0.32840351684037794,0.22151892977236307,0.5160584328758203,0.0938994870980369,0.6268039921103413,0.14573690914311063,0.42071502978604325,0.1005756132668719,0.6388264048908533,0.1658303773742012,0.6255070885710142,0.07808976130991162,0.653015873015873,0.17272807479471713
129,microsoft/phi-1,24,0.4144265125699534,0.0455039850857493,,,0.402169066862932,0.10344530466240605,0.5383417063092241,0.17439309958928606,0.12638645404712898,0.11551994006373623,0.3279092355088897,0.22602513644441494,0.5115508219417181,0.09341847104801515,0.6233051259952467,0.15403335825829972,0.4174479363555848,0.10118691543896817,0.6212172184419037,0.1722323239794172,0.6207773811343759,0.07594531451957748,0.6349735449735449,0.177463338387238
