,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
0,bert-base-uncased,1,0.45239802430928494,0.034329161855272766,,,0.4558467875358355,0.08420106002514076,0.5342654559341491,0.1762089870512333,0.04366869475908996,0.11591578308329553,0.3265895902701103,0.26401926533742404,0.47751908486656497,0.09126083520539138,0.6428947692585754,0.15130941297616107,0.38279916856877844,0.10975556189926061,0.6456239721795451,0.17071520816129931,0.7572617586563953,0.05569473349225933,0.7094708994708994,0.1686025057959323
1,bert-base-uncased,2,0.4473609131949123,0.034348042566884486,,,0.45511463757220405,0.07582129549427595,0.535000050865578,0.18975794906806054,0.03566835875931092,0.11548756676273168,0.31388401089670226,0.24892710738979265,0.47625194349032757,0.08980902201010514,0.632431162659311,0.15170455041761544,0.3807247944901841,0.10560526726823875,0.6215866274676981,0.1743865873039666,0.7450015610352281,0.060856291213316045,0.7115343915343915,0.16256682423298993
2,bert-base-uncased,3,0.4331598479498509,0.039065845753769035,,,0.4687430460038916,0.07355751895294206,0.521435765123157,0.1760864949962362,0.03759377490762681,0.11754981548759129,0.302226120885436,0.25257129659616306,0.48318863446723437,0.0868923674086428,0.6234417992426144,0.14415546687145228,0.39540065648306444,0.10178745492461864,0.6276679986175997,0.16764949708184365,0.7161054676028081,0.06423021868247664,0.6855026455026454,0.17917240826267322
3,bert-base-uncased,4,0.4171754498686686,0.04447942794423221,,,0.4883608267339669,0.07736322860138878,0.5447091837827652,0.18572077571479995,0.034452149980251034,0.11935905251912389,0.3082704220953577,0.27435585638824744,0.49293649357718916,0.08555782760327035,0.6361776441869132,0.1620749549493824,0.41393691126340393,0.09821305464532587,0.6273617011341571,0.17875097565201,0.6825938429754141,0.06701467444461,0.6366666666666666,0.16742174635412022
4,bert-base-uncased,5,0.4143135644356109,0.048055399912770906,,,0.4652175226162208,0.0846631616298229,0.5190822579770863,0.1857629395872943,0.03433593035669356,0.1164714861630003,0.30174634185662713,0.30572504208424434,0.47058234209087435,0.08813659900394501,0.5791580779441043,0.16316275070420402,0.3940931565765541,0.10438771675414725,0.5758479621778284,0.18108774261746965,0.6459410407337801,0.0774389100331666,0.596931216931217,0.1666651213500208
5,bert-base-uncased,6,0.3901946095398097,0.05356023353560479,,,0.4599090740245588,0.09048389003711864,0.5078521704066664,0.17555768772046607,0.049840164157812006,0.11290792969459976,0.3078252488778718,0.31787575868131585,0.47273449690839386,0.08574983111330178,0.5664901705731614,0.16456866354467975,0.4056743560994702,0.10325479148722082,0.5553770645237966,0.18327818813324,0.5989204807755452,0.08635956813503104,0.5895238095238096,0.17391041018816236
6,bert-base-uncased,7,0.3817078223342438,0.0559259357058537,,,0.4568851392491516,0.08909270753473654,0.49802677933966216,0.18930571271874902,0.056496257083144825,0.11334855742565508,0.29405698052217544,0.3057627536226663,0.4764115561054173,0.0864982275052614,0.55439088733198,0.17096197088307097,0.40902458449997964,0.10005436340676402,0.551437179258328,0.1969899033690159,0.5795482854325061,0.08802511141629024,0.5902645502645503,0.1785300285146358
7,bert-base-uncased,8,0.37258029793001785,0.05595647239016956,,,0.4354541957153467,0.09972927826593367,0.49524912241266283,0.21789753575149884,0.0699251848013827,0.11065535895269729,0.2822599896373685,0.3327357813198616,0.467676966380841,0.08925798837315958,0.5306441182940272,0.19434973768439107,0.40029182890514436,0.09888166755586347,0.5351009909695491,0.21247225778061357,0.5508537034112482,0.09316519122512533,0.5621164021164021,0.1777247338351329
8,bert-base-uncased,9,0.3705939627934644,0.05585302690879783,,,0.39668858196837214,0.10587097156618695,0.4900812926467248,0.2160679448171031,0.08843929012088209,0.11011172206058256,0.279084233350052,0.3280613126278447,0.4450198332142309,0.09572965994984901,0.519252416710176,0.19132178460684746,0.37519472665380527,0.10267714769626624,0.5131967732846175,0.21140375493082783,0.524057622643836,0.09660948018954325,0.5302645502645502,0.19678952281597067
9,bert-base-uncased,10,0.4039997026689364,0.048247531945910666,,,0.37200419345016006,0.11142003874487295,0.45574877905271904,0.21940520661638094,0.08527426066485659,0.12341163535598977,0.2658915270841652,0.34858132868678127,0.42200766561031766,0.10025662463841781,0.47383509128826273,0.2037046699076671,0.34324910153435806,0.10844821553789777,0.46880123954337893,0.22169924969840374,0.5491492394882107,0.09094621989511585,0.5102116402116401,0.1930131680284791
10,bert-base-uncased,11,0.4242331082331584,0.039516875002240145,,,0.3518744736261001,0.11791576028246196,0.4497140589360545,0.22814554170083598,0.08273885846644559,0.1266788051828022,0.25991394827824427,0.3350642573277627,0.39830963741083986,0.10539353168187961,0.46999550066574525,0.2032553144639567,0.31577987143745734,0.1141178613279084,0.4778451747025786,0.22308235855352762,0.5543363052367861,0.08845518551710303,0.505026455026455,0.19351568855138718
11,bert-base-uncased,12,0.42673937834965164,0.040569132334600466,,,0.36993134760724095,0.11399147619307709,0.45422363589027887,0.2439999052442855,0.05561227265733294,0.126676274062649,0.27036135953575335,0.31859233692690525,0.3959966487551091,0.1073904976129267,0.4835395095258138,0.20207319367960289,0.3194825388364559,0.11599245958568202,0.4800385919938278,0.21946940658560357,0.5726539946621239,0.08861760209200083,0.5176190476190475,0.19136338795627802
12,roberta-base,1,0.4140603758129359,0.04128969641976076,,,0.5071543678061181,0.08165786357195988,0.5614490447351285,0.16090790412117656,0.05237172495861545,0.116847029118307,0.3442484700687372,0.25072998241729094,0.5073715460320339,0.0845351660647543,0.6497925361580443,0.13398054119173267,0.42389076652346275,0.09910189214407149,0.6548081405578753,0.1462309188623688,0.7124372773851236,0.06233271308173561,0.6693121693121693,0.17663385431599393
13,roberta-base,2,0.4011758947960088,0.04529751290000751,,,0.5058595755667106,0.08183137091182179,0.5658227827501755,0.17298538042843567,0.0666599148280011,0.11781031514790613,0.33705713016736377,0.2797717333347635,0.5185123932286333,0.08337370466026799,0.6469282128386258,0.14824381749326293,0.4343816173044297,0.09742652745857625,0.6537965286403087,0.1628655847642965,0.6847004624823038,0.06562981634436714,0.6420105820105821,0.18686197775106342
14,roberta-base,3,0.40610346882246884,0.043600221691345475,,,0.45741202201450915,0.08912210808750613,0.5397878045979467,0.1791941519725184,0.0764692958526,0.11488426692908443,0.30944339307829316,0.3065943687465512,0.4931734197593473,0.09366590986339333,0.618686119010096,0.15950482267226435,0.40460921228377966,0.09941389339204164,0.6228791258145139,0.16725594497175683,0.6448720816069241,0.07240604896131747,0.6144973544973545,0.1791822514076289
15,roberta-base,4,0.39928756925784514,0.04622938954512459,,,0.4179422927067809,0.09626102745377751,0.5089937071243313,0.19989553635700338,0.08364154081625776,0.11142988725367496,0.29627806441256843,0.31766596266446495,0.46850138805545427,0.08935937009105467,0.5780461442172087,0.18247647916584123,0.381654109479092,0.09532084235574466,0.573658554302823,0.18772525896203843,0.5940179151534627,0.07869284979886633,0.5717460317460319,0.1819666182907393
16,roberta-base,5,0.3981187524739769,0.04884949201548958,,,0.41141934170657546,0.09309476217412098,0.5172168983758075,0.19655622983471807,0.08214046737935607,0.11441505847393806,0.28907200617760803,0.32633793493460955,0.4612295663898521,0.08211868900187572,0.5719205221811544,0.18478321613396903,0.37676723571847337,0.08782369785154448,0.5632807734659843,0.19175578133546953,0.575461477382636,0.08682339046778888,0.5710052910052911,0.18886573746935548
17,roberta-base,6,0.39174366077518025,0.05334087324422529,,,0.3995065496090375,0.09563291402108287,0.5088612676035369,0.210925937544161,0.08789446843852027,0.11550606991401022,0.29354499220098307,0.33084055867517775,0.44860342247279156,0.08237195645136093,0.5593260256451836,0.18284268244194887,0.3660092394119302,0.09091901632231948,0.5571947800599132,0.19350238873892042,0.5529605551335487,0.0869037760459468,0.5576719576719577,0.19647918575451764
18,roberta-base,7,0.3919640618086486,0.052972637056428955,,,0.40243914998949926,0.09752901650977512,0.509832909532463,0.2198063610567925,0.08379144965952524,0.1195781298119086,0.3026555155832934,0.34032246674907063,0.4467863230950363,0.087428191555129,0.559483820411824,0.19099949090999152,0.3650783085328468,0.09578845304199271,0.5537107777978587,0.19911957544670364,0.5520532052965134,0.09399443848304535,0.5419047619047619,0.17432715074929717
19,roberta-base,8,0.3854037020155229,0.05485917407351421,,,0.3946822812270989,0.09980038117230121,0.5038584316891582,0.2276364232662486,0.08085469295863382,0.12308349216574943,0.2989541941124366,0.3346550781316529,0.4381751588056232,0.09255163558424677,0.5423657004748857,0.21280807481429742,0.35678511258137846,0.09911174956515695,0.5286650196111553,0.1971732452921214,0.5313037106963084,0.09957814000957126,0.5248148148148147,0.1867676828376304
20,roberta-base,9,0.37960306443965136,0.05483202579206429,,,0.379750274173173,0.09699708628394768,0.49914922751796886,0.21650594637549955,0.10428950095701803,0.11870807125140688,0.3002565464068151,0.34161120766289416,0.43805794268852893,0.0859171761048603,0.5412992158086068,0.1969896004261026,0.3566118795319505,0.09460962225337012,0.5383179047479726,0.19432444620109693,0.526175467141578,0.10024068558312842,0.5235449735449734,0.19227221302743236
21,roberta-base,10,0.381351076675941,0.056680658409713085,,,0.35778750264201253,0.10384555038417506,0.47487852608194103,0.22971460168457686,0.11336148776109382,0.11600926232179624,0.2771276530316226,0.3510614047401086,0.4223989741862057,0.0934637660041688,0.5142341345307444,0.21659404740008031,0.3395084583004699,0.09700292698969004,0.5126193127424041,0.20248866237655566,0.5193219384502891,0.10128119703018536,0.4862962962962963,0.18808507254173984
22,roberta-base,11,0.4067639163078433,0.047367979094152565,,,0.3634292967455241,0.10348510230133695,0.46134004980375104,0.2270911666872168,0.09902080256146487,0.12161968499811004,0.27583466842686905,0.34643811616707604,0.42365987531808325,0.09818630757379639,0.5052686433620893,0.21190658580869015,0.33723430582132935,0.10262767905380493,0.5117248783689257,0.2021211849127855,0.5608317897368608,0.09732091035561237,0.49888888888888877,0.17738034278980983
