,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
3002,xlm-mlm-xnli15-1024,modifier,2,0.01011072679831243,11,_consider_magnitude
3003,xlm-mlm-xnli15-1024,compound,2,0.014188487862209491,12,_consider_magnitude
3004,xlm-mlm-xnli15-1024,head,2,-0.03174381133967609,12,_consider_magnitude
3005,xlm-mlm-xnli15-1024,modifier,2,0.008439764557843335,12,_consider_magnitude
3006,xlm-mlm-xnli15-1024,compound,2,0.014561516129959472,13,_consider_magnitude
3007,xlm-mlm-xnli15-1024,head,2,-0.030770360860136754,13,_consider_magnitude
3008,xlm-mlm-xnli15-1024,modifier,2,0.008685043418829624,13,_consider_magnitude
3009,xlm-mlm-xnli15-1024,compound,2,0.014546186201147828,14,_consider_magnitude
3010,xlm-mlm-xnli15-1024,head,2,-0.03092366014825319,14,_consider_magnitude
3011,xlm-mlm-xnli15-1024,modifier,2,0.008000306598576234,14,_consider_magnitude
3012,xlm-mlm-xnli15-1024,compound,2,0.013204817430129058,15,_consider_magnitude
3013,xlm-mlm-xnli15-1024,head,2,-0.03183579091254595,15,_consider_magnitude
3014,xlm-mlm-xnli15-1024,modifier,2,0.006822457068214991,15,_consider_magnitude
3015,xlm-mlm-xnli15-1024,compound,2,0.01316649260809995,16,_consider_magnitude
3016,xlm-mlm-xnli15-1024,head,2,-0.031610951956641854,16,_consider_magnitude
3017,xlm-mlm-xnli15-1024,modifier,2,0.006436653859788638,16,_consider_magnitude
3018,xlm-mlm-xnli15-1024,compound,2,0.013597008108893594,17,_consider_magnitude
3019,xlm-mlm-xnli15-1024,head,2,-0.03094282255926774,17,_consider_magnitude
3020,xlm-mlm-xnli15-1024,modifier,2,0.006348506769121691,17,_consider_magnitude
3021,xlm-mlm-xnli15-1024,compound,2,0.014041576044431243,18,_consider_magnitude
3022,xlm-mlm-xnli15-1024,head,2,-0.030329625406802015,18,_consider_magnitude
3023,xlm-mlm-xnli15-1024,modifier,2,0.006501806057238122,18,_consider_magnitude
3024,xlm-mlm-xnli15-1024,compound,3,0.03795109113670874,1,_consider_magnitude
3025,xlm-mlm-xnli15-1024,head,3,0.036389261949505224,1,_consider_magnitude
3026,xlm-mlm-xnli15-1024,modifier,3,0.03477039204416037,1,_consider_magnitude
3027,xlm-mlm-xnli15-1024,compound,3,0.07515564242495297,2,_consider_magnitude
3028,xlm-mlm-xnli15-1024,head,3,0.03531282160070009,2,_consider_magnitude
3029,xlm-mlm-xnli15-1024,modifier,3,0.06327795799536877,2,_consider_magnitude
3030,xlm-mlm-xnli15-1024,compound,3,0.06057468921714591,3,_consider_magnitude
3031,xlm-mlm-xnli15-1024,head,3,0.029668479253179385,3,_consider_magnitude
3032,xlm-mlm-xnli15-1024,modifier,3,0.031011454132189156,3,_consider_magnitude
3033,xlm-mlm-xnli15-1024,compound,3,0.04427235853275193,4,_consider_magnitude
3034,xlm-mlm-xnli15-1024,head,3,0.021118904000315106,4,_consider_magnitude
3035,xlm-mlm-xnli15-1024,modifier,3,0.01569702893987948,4,_consider_magnitude
3036,xlm-mlm-xnli15-1024,compound,3,0.03223298164822268,5,_consider_magnitude
3037,xlm-mlm-xnli15-1024,head,3,0.0068110764218501105,5,_consider_magnitude
3038,xlm-mlm-xnli15-1024,modifier,3,0.0011088099190591295,5,_consider_magnitude
3039,xlm-mlm-xnli15-1024,compound,3,0.02291781067811751,6,_consider_magnitude
3040,xlm-mlm-xnli15-1024,head,3,-0.013448644956018404,6,_consider_magnitude
3041,xlm-mlm-xnli15-1024,modifier,3,-0.0018836031206822393,6,_consider_magnitude
3042,xlm-mlm-xnli15-1024,compound,3,0.027519009297392646,7,_consider_magnitude
3043,xlm-mlm-xnli15-1024,head,3,-0.007125851312992757,7,_consider_magnitude
3044,xlm-mlm-xnli15-1024,modifier,3,-0.0014903282037841419,7,_consider_magnitude
3045,xlm-mlm-xnli15-1024,compound,3,0.026938646456922823,8,_consider_magnitude
3046,xlm-mlm-xnli15-1024,head,3,-0.012313824308734247,8,_consider_magnitude
3047,xlm-mlm-xnli15-1024,modifier,3,0.004024125591089623,8,_consider_magnitude
3048,xlm-mlm-xnli15-1024,compound,3,0.03466227974785111,9,_consider_magnitude
3049,xlm-mlm-xnli15-1024,head,3,-0.008703575421888831,9,_consider_magnitude
3050,xlm-mlm-xnli15-1024,modifier,3,0.010041112992227536,9,_consider_magnitude
3051,xlm-mlm-xnli15-1024,compound,3,0.03415188765717169,10,_consider_magnitude
3052,xlm-mlm-xnli15-1024,head,3,-0.011209371696480185,10,_consider_magnitude
3053,xlm-mlm-xnli15-1024,modifier,3,0.009506472104320166,10,_consider_magnitude
3054,xlm-mlm-xnli15-1024,compound,3,0.031865173276101603,11,_consider_magnitude
3055,xlm-mlm-xnli15-1024,head,3,-0.015013749029902943,11,_consider_magnitude
3056,xlm-mlm-xnli15-1024,modifier,3,0.007010248696157617,11,_consider_magnitude
3057,xlm-mlm-xnli15-1024,compound,3,0.029895277423805464,12,_consider_magnitude
3058,xlm-mlm-xnli15-1024,head,3,-0.01820748419899525,12,_consider_magnitude
3059,xlm-mlm-xnli15-1024,modifier,3,0.004378610916825555,12,_consider_magnitude
3060,xlm-mlm-xnli15-1024,compound,3,0.029489034310296924,13,_consider_magnitude
3061,xlm-mlm-xnli15-1024,head,3,-0.019487533254767448,13,_consider_magnitude
3062,xlm-mlm-xnli15-1024,modifier,3,0.005191097143842639,13,_consider_magnitude
3063,xlm-mlm-xnli15-1024,compound,3,0.02994637718651094,14,_consider_magnitude
3064,xlm-mlm-xnli15-1024,head,3,-0.02098986627830847,14,_consider_magnitude
3065,xlm-mlm-xnli15-1024,modifier,3,0.0060061383589949955,14,_consider_magnitude
3066,xlm-mlm-xnli15-1024,compound,3,0.028375059483317526,15,_consider_magnitude
3067,xlm-mlm-xnli15-1024,head,3,-0.022660828518777567,15,_consider_magnitude
3068,xlm-mlm-xnli15-1024,modifier,3,0.004616224813406023,15,_consider_magnitude
3069,xlm-mlm-xnli15-1024,compound,3,0.027818072069827823,16,_consider_magnitude
3070,xlm-mlm-xnli15-1024,head,3,-0.022803907854352903,16,_consider_magnitude
3071,xlm-mlm-xnli15-1024,modifier,3,0.004064347376186872,16,_consider_magnitude
3072,xlm-mlm-xnli15-1024,compound,3,0.027763139824919437,17,_consider_magnitude
3073,xlm-mlm-xnli15-1024,head,3,-0.022370837365423984,17,_consider_magnitude
3074,xlm-mlm-xnli15-1024,modifier,3,0.0037130365075867177,17,_consider_magnitude
3075,xlm-mlm-xnli15-1024,compound,3,0.02824092260621565,18,_consider_magnitude
3076,xlm-mlm-xnli15-1024,head,3,-0.02177552512990518,18,_consider_magnitude
3077,xlm-mlm-xnli15-1024,modifier,3,0.004024745060090128,18,_consider_magnitude
3078,xlm-mlm-xnli15-1024,compound,4,0.037315494563133746,1,_consider_magnitude
3079,xlm-mlm-xnli15-1024,head,4,0.03361328033329306,1,_consider_magnitude
3080,xlm-mlm-xnli15-1024,modifier,4,0.032912494367556534,1,_consider_magnitude
3081,xlm-mlm-xnli15-1024,compound,4,0.07414289868422491,2,_consider_magnitude
3082,xlm-mlm-xnli15-1024,head,4,0.038070519277978776,2,_consider_magnitude
3083,xlm-mlm-xnli15-1024,modifier,4,0.07242793890027424,2,_consider_magnitude
3084,xlm-mlm-xnli15-1024,compound,4,0.06144035955858268,3,_consider_magnitude
3085,xlm-mlm-xnli15-1024,head,4,0.03199274482744795,3,_consider_magnitude
3086,xlm-mlm-xnli15-1024,modifier,4,0.04378305629283835,3,_consider_magnitude
3087,xlm-mlm-xnli15-1024,compound,4,0.043562286923196865,4,_consider_magnitude
3088,xlm-mlm-xnli15-1024,head,4,0.0221415688042094,4,_consider_magnitude
3089,xlm-mlm-xnli15-1024,modifier,4,0.02151234026215586,4,_consider_magnitude
3090,xlm-mlm-xnli15-1024,compound,4,0.028753501249917147,5,_consider_magnitude
3091,xlm-mlm-xnli15-1024,head,4,0.004483673423428967,5,_consider_magnitude
3092,xlm-mlm-xnli15-1024,modifier,4,0.007252792196245244,5,_consider_magnitude
3093,xlm-mlm-xnli15-1024,compound,4,0.016329675391114865,6,_consider_magnitude
3094,xlm-mlm-xnli15-1024,head,4,-0.019688959435943273,6,_consider_magnitude
3095,xlm-mlm-xnli15-1024,modifier,4,0.005382271238935197,6,_consider_magnitude
3096,xlm-mlm-xnli15-1024,compound,4,0.02095083330454715,7,_consider_magnitude
3097,xlm-mlm-xnli15-1024,head,4,-0.009231347137970268,7,_consider_magnitude
3098,xlm-mlm-xnli15-1024,modifier,4,0.006952096803164516,7,_consider_magnitude
3099,xlm-mlm-xnli15-1024,compound,4,0.020202387967457557,8,_consider_magnitude
3100,xlm-mlm-xnli15-1024,head,4,-0.013026669413441553,8,_consider_magnitude
3101,xlm-mlm-xnli15-1024,modifier,4,0.01062752406103955,8,_consider_magnitude
3102,xlm-mlm-xnli15-1024,compound,4,0.02663705432581888,9,_consider_magnitude
3103,xlm-mlm-xnli15-1024,head,4,-0.009502009979158831,9,_consider_magnitude
3104,xlm-mlm-xnli15-1024,modifier,4,0.016862937849542427,9,_consider_magnitude
3105,xlm-mlm-xnli15-1024,compound,4,0.026162439758170376,10,_consider_magnitude
3106,xlm-mlm-xnli15-1024,head,4,-0.010474812607588955,10,_consider_magnitude
3107,xlm-mlm-xnli15-1024,modifier,4,0.014993309124820752,10,_consider_magnitude
3108,xlm-mlm-xnli15-1024,compound,4,0.024578347114300587,11,_consider_magnitude
3109,xlm-mlm-xnli15-1024,head,4,-0.013443708820777164,11,_consider_magnitude
3110,xlm-mlm-xnli15-1024,modifier,4,0.012612060182745527,11,_consider_magnitude
3111,xlm-mlm-xnli15-1024,compound,4,0.022488366819646582,12,_consider_magnitude
3112,xlm-mlm-xnli15-1024,head,4,-0.016241420828902026,12,_consider_magnitude
3113,xlm-mlm-xnli15-1024,modifier,4,0.009952317533925451,12,_consider_magnitude
3114,xlm-mlm-xnli15-1024,compound,4,0.022156218362060984,13,_consider_magnitude
3115,xlm-mlm-xnli15-1024,head,4,-0.017667104208384833,13,_consider_magnitude
3116,xlm-mlm-xnli15-1024,modifier,4,0.011150606969368886,13,_consider_magnitude
3117,xlm-mlm-xnli15-1024,compound,4,0.022930379767048956,14,_consider_magnitude
3118,xlm-mlm-xnli15-1024,head,4,-0.018729979272658754,14,_consider_magnitude
3119,xlm-mlm-xnli15-1024,modifier,4,0.012241586903130819,14,_consider_magnitude
3120,xlm-mlm-xnli15-1024,compound,4,0.021959484275644894,15,_consider_magnitude
3121,xlm-mlm-xnli15-1024,head,4,-0.019895053862343626,15,_consider_magnitude
3122,xlm-mlm-xnli15-1024,modifier,4,0.010795463618565822,15,_consider_magnitude
3123,xlm-mlm-xnli15-1024,compound,4,0.021614560877382925,16,_consider_magnitude
3124,xlm-mlm-xnli15-1024,head,4,-0.019933378684372734,16,_consider_magnitude
3125,xlm-mlm-xnli15-1024,modifier,4,0.010363670623704541,16,_consider_magnitude
3126,xlm-mlm-xnli15-1024,compound,4,0.021794687540919733,17,_consider_magnitude
3127,xlm-mlm-xnli15-1024,head,4,-0.019359783848003756,17,_consider_magnitude
3128,xlm-mlm-xnli15-1024,modifier,4,0.01012733422119171,17,_consider_magnitude
3129,xlm-mlm-xnli15-1024,compound,4,0.02238233481203272,18,_consider_magnitude
3130,xlm-mlm-xnli15-1024,head,4,-0.018595842395556877,18,_consider_magnitude
3131,xlm-mlm-xnli15-1024,modifier,4,0.010559127216052991,18,_consider_magnitude
3132,xlm-mlm-xnli15-1024,compound,5,0.03239369545493762,1,_consider_magnitude
3133,xlm-mlm-xnli15-1024,head,5,0.02719484143005496,1,_consider_magnitude
3134,xlm-mlm-xnli15-1024,modifier,5,0.038114064617112586,1,_consider_magnitude
3135,xlm-mlm-xnli15-1024,compound,5,0.07367887149988434,2,_consider_magnitude
3136,xlm-mlm-xnli15-1024,head,5,0.056703945490224575,2,_consider_magnitude
3137,xlm-mlm-xnli15-1024,modifier,5,0.0791378072730771,2,_consider_magnitude
3138,xlm-mlm-xnli15-1024,compound,5,0.06988509232427656,3,_consider_magnitude
3139,xlm-mlm-xnli15-1024,head,5,0.05033042940606809,3,_consider_magnitude
3140,xlm-mlm-xnli15-1024,modifier,5,0.05821484814939366,3,_consider_magnitude
3141,xlm-mlm-xnli15-1024,compound,5,0.04444482374342185,4,_consider_magnitude
3142,xlm-mlm-xnli15-1024,head,5,0.038528458586768566,4,_consider_magnitude
3143,xlm-mlm-xnli15-1024,modifier,5,0.030329624157655548,4,_consider_magnitude
3144,xlm-mlm-xnli15-1024,compound,5,0.03083421502930475,5,_consider_magnitude
3145,xlm-mlm-xnli15-1024,head,5,0.02061404858840214,5,_consider_magnitude
3146,xlm-mlm-xnli15-1024,modifier,5,0.0165779029890314,5,_consider_magnitude
3147,xlm-mlm-xnli15-1024,compound,5,0.02577838106573881,6,_consider_magnitude
3148,xlm-mlm-xnli15-1024,head,5,0.005410403804213548,6,_consider_magnitude
3149,xlm-mlm-xnli15-1024,modifier,5,0.014457581047137406,6,_consider_magnitude
3150,xlm-mlm-xnli15-1024,compound,5,0.030681085854928656,7,_consider_magnitude
3151,xlm-mlm-xnli15-1024,head,5,0.013788570200891859,7,_consider_magnitude
3152,xlm-mlm-xnli15-1024,modifier,5,0.01760733659704342,7,_consider_magnitude
3153,xlm-mlm-xnli15-1024,compound,5,0.030564191989466423,8,_consider_magnitude
3154,xlm-mlm-xnli15-1024,head,5,0.010982669113205553,8,_consider_magnitude
3155,xlm-mlm-xnli15-1024,modifier,5,0.019989045436120425,8,_consider_magnitude
3156,xlm-mlm-xnli15-1024,compound,5,0.03535340470062402,9,_consider_magnitude
3157,xlm-mlm-xnli15-1024,head,5,0.015814114215112553,9,_consider_magnitude
3158,xlm-mlm-xnli15-1024,modifier,5,0.023420321181489494,9,_consider_magnitude
3159,xlm-mlm-xnli15-1024,compound,5,0.03232123865824798,10,_consider_magnitude
3160,xlm-mlm-xnli15-1024,head,5,0.013298074497066555,10,_consider_magnitude
3161,xlm-mlm-xnli15-1024,modifier,5,0.02017610255722375,10,_consider_magnitude
3162,xlm-mlm-xnli15-1024,compound,5,0.031909885568468896,11,_consider_magnitude
3163,xlm-mlm-xnli15-1024,head,5,0.011351173537987884,11,_consider_magnitude
3164,xlm-mlm-xnli15-1024,modifier,5,0.019041687825162162,11,_consider_magnitude
3165,xlm-mlm-xnli15-1024,compound,5,0.03117915896178057,12,_consider_magnitude
3166,xlm-mlm-xnli15-1024,head,5,0.008732310699332191,12,_consider_magnitude
3167,xlm-mlm-xnli15-1024,modifier,5,0.017828068460907086,12,_consider_magnitude
3168,xlm-mlm-xnli15-1024,compound,5,0.03086745040927716,13,_consider_magnitude
3169,xlm-mlm-xnli15-1024,head,5,0.007186542877491512,13,_consider_magnitude
3170,xlm-mlm-xnli15-1024,modifier,5,0.01879896395231115,13,_consider_magnitude
3171,xlm-mlm-xnli15-1024,compound,5,0.030992644827905584,14,_consider_magnitude
3172,xlm-mlm-xnli15-1024,head,5,0.006269302136928202,14,_consider_magnitude
3173,xlm-mlm-xnli15-1024,modifier,5,0.019077457659055996,14,_consider_magnitude
3174,xlm-mlm-xnli15-1024,compound,5,0.029906774870414196,15,_consider_magnitude
3175,xlm-mlm-xnli15-1024,head,5,0.005185987167572091,15,_consider_magnitude
3176,xlm-mlm-xnli15-1024,modifier,5,0.01783062344904236,15,_consider_magnitude
3177,xlm-mlm-xnli15-1024,compound,5,0.02955929648401695,16,_consider_magnitude
3178,xlm-mlm-xnli15-1024,head,5,0.0050607927489436716,16,_consider_magnitude
3179,xlm-mlm-xnli15-1024,modifier,5,0.01753424482535059,16,_consider_magnitude
3180,xlm-mlm-xnli15-1024,compound,5,0.02983906768482944,17,_consider_magnitude
3181,xlm-mlm-xnli15-1024,head,5,0.005619057656501008,17,_consider_magnitude
3182,xlm-mlm-xnli15-1024,modifier,5,0.017762916263457603,17,_consider_magnitude
3183,xlm-mlm-xnli15-1024,compound,5,0.03049825462373009,18,_consider_magnitude
3184,xlm-mlm-xnli15-1024,head,5,0.006339564310648233,18,_consider_magnitude
3185,xlm-mlm-xnli15-1024,modifier,5,0.018261138949836,18,_consider_magnitude
3186,xlm-mlm-xnli15-1024,compound,6,0.01955681764846142,1,_consider_magnitude
3187,xlm-mlm-xnli15-1024,head,6,0.016012144449677784,1,_consider_magnitude
3188,xlm-mlm-xnli15-1024,modifier,6,0.030622716967882505,1,_consider_magnitude
3189,xlm-mlm-xnli15-1024,compound,6,0.05295467641522956,2,_consider_magnitude
3190,xlm-mlm-xnli15-1024,head,6,0.044247550351652905,2,_consider_magnitude
3191,xlm-mlm-xnli15-1024,modifier,6,0.0630662345652514,2,_consider_magnitude
3192,xlm-mlm-xnli15-1024,compound,6,0.051996548350888155,3,_consider_magnitude
3193,xlm-mlm-xnli15-1024,head,6,0.046821796361237934,3,_consider_magnitude
3194,xlm-mlm-xnli15-1024,modifier,6,0.04975825688587188,3,_consider_magnitude
3195,xlm-mlm-xnli15-1024,compound,6,0.03642788621618726,4,_consider_magnitude
3196,xlm-mlm-xnli15-1024,head,6,0.03753004670312473,4,_consider_magnitude
3197,xlm-mlm-xnli15-1024,modifier,6,0.029321780582803197,4,_consider_magnitude
3198,xlm-mlm-xnli15-1024,compound,6,0.022963408218883857,5,_consider_magnitude
3199,xlm-mlm-xnli15-1024,head,6,0.021332159613442182,5,_consider_magnitude
3200,xlm-mlm-xnli15-1024,modifier,6,0.013906943277191818,5,_consider_magnitude
3201,xlm-mlm-xnli15-1024,compound,6,0.019614791763845806,6,_consider_magnitude
3202,xlm-mlm-xnli15-1024,head,6,0.011003669282736368,6,_consider_magnitude
3203,xlm-mlm-xnli15-1024,modifier,6,0.011857876264824443,6,_consider_magnitude
3204,xlm-mlm-xnli15-1024,compound,6,0.011786560517797345,7,_consider_magnitude
3205,xlm-mlm-xnli15-1024,head,6,0.011439051498140862,7,_consider_magnitude
3206,xlm-mlm-xnli15-1024,modifier,6,0.007125851312992757,7,_consider_magnitude
3207,xlm-mlm-xnli15-1024,compound,6,0.01089707660063317,8,_consider_magnitude
3208,xlm-mlm-xnli15-1024,head,6,0.008434056238848792,8,_consider_magnitude
3209,xlm-mlm-xnli15-1024,modifier,6,0.008022701178426296,8,_consider_magnitude
3210,xlm-mlm-xnli15-1024,compound,6,0.01678884312262777,9,_consider_magnitude
3211,xlm-mlm-xnli15-1024,head,6,0.014076720618493032,9,_consider_magnitude
3212,xlm-mlm-xnli15-1024,modifier,6,0.013551670053632277,9,_consider_magnitude
3213,xlm-mlm-xnli15-1024,compound,6,0.01474547527569919,10,_consider_magnitude
3214,xlm-mlm-xnli15-1024,head,6,0.01257756784291933,10,_consider_magnitude
3215,xlm-mlm-xnli15-1024,modifier,6,0.009597174183122387,10,_consider_magnitude
3216,xlm-mlm-xnli15-1024,compound,6,0.015511971716281344,11,_consider_magnitude
3217,xlm-mlm-xnli15-1024,head,6,0.012526468080213854,11,_consider_magnitude
3218,xlm-mlm-xnli15-1024,modifier,6,0.00876935802729366,11,_consider_magnitude
3219,xlm-mlm-xnli15-1024,compound,6,0.015253917914618683,12,_consider_magnitude
3220,xlm-mlm-xnli15-1024,head,6,0.011793186485390258,12,_consider_magnitude
3221,xlm-mlm-xnli15-1024,modifier,6,0.007238920134264627,12,_consider_magnitude
3222,xlm-mlm-xnli15-1024,compound,6,0.013884444274111903,13,_consider_magnitude
3223,xlm-mlm-xnli15-1024,head,6,0.009302073053498257,13,_consider_magnitude
3224,xlm-mlm-xnli15-1024,modifier,6,0.0070651809410660045,13,_consider_magnitude
3225,xlm-mlm-xnli15-1024,compound,6,0.01305918310641845,14,_consider_magnitude
3226,xlm-mlm-xnli15-1024,head,6,0.008446152028181518,14,_consider_magnitude
3227,xlm-mlm-xnli15-1024,modifier,6,0.006572068230958152,14,_consider_magnitude
3228,xlm-mlm-xnli15-1024,compound,6,0.011728034287940775,15,_consider_magnitude
3229,xlm-mlm-xnli15-1024,head,6,0.0075697910977825895,15,_consider_magnitude
3230,xlm-mlm-xnli15-1024,modifier,6,0.004781021548131185,15,_consider_magnitude
3231,xlm-mlm-xnli15-1024,compound,6,0.011204261720209637,16,_consider_magnitude
3232,xlm-mlm-xnli15-1024,head,6,0.007350062118149039,16,_consider_magnitude
3233,xlm-mlm-xnli15-1024,modifier,6,0.004298128790564429,16,_consider_magnitude
3234,xlm-mlm-xnli15-1024,compound,6,0.011131444558354332,17,_consider_magnitude
3235,xlm-mlm-xnli15-1024,head,6,0.00768604305793755,17,_consider_magnitude
3236,xlm-mlm-xnli15-1024,modifier,6,0.00426874642700878,17,_consider_magnitude
3237,xlm-mlm-xnli15-1024,compound,6,0.01168076700743821,18,_consider_magnitude
3238,xlm-mlm-xnli15-1024,head,6,0.008368224890055667,18,_consider_magnitude
3239,xlm-mlm-xnli15-1024,modifier,6,0.0047695241015224535,18,_consider_magnitude
3240,xlm-mlm-xnli15-1024,compound,7,0.02384302018308255,1,_consider_magnitude
3241,xlm-mlm-xnli15-1024,head,7,0.017085053195669764,1,_consider_magnitude
3242,xlm-mlm-xnli15-1024,modifier,7,0.02692050273804182,1,_consider_magnitude
3243,xlm-mlm-xnli15-1024,compound,7,0.06784236227631564,2,_consider_magnitude
3244,xlm-mlm-xnli15-1024,head,7,0.05874884095277479,2,_consider_magnitude
3245,xlm-mlm-xnli15-1024,modifier,7,0.06875806611157324,2,_consider_magnitude
3246,xlm-mlm-xnli15-1024,compound,7,0.06777872664759568,3,_consider_magnitude
3247,xlm-mlm-xnli15-1024,head,7,0.05726023907424763,3,_consider_magnitude
3248,xlm-mlm-xnli15-1024,modifier,7,0.06576129970462405,3,_consider_magnitude
3249,xlm-mlm-xnli15-1024,compound,7,0.047613871989481645,4,_consider_magnitude
3250,xlm-mlm-xnli15-1024,head,7,0.042677055334055164,4,_consider_magnitude
3251,xlm-mlm-xnli15-1024,modifier,7,0.046810830852299826,4,_consider_magnitude
3252,xlm-mlm-xnli15-1024,compound,7,0.034627546109417345,5,_consider_magnitude
3253,xlm-mlm-xnli15-1024,head,7,0.027232035804778353,5,_consider_magnitude
3254,xlm-mlm-xnli15-1024,modifier,7,0.03326365178847799,5,_consider_magnitude
3255,xlm-mlm-xnli15-1024,compound,7,0.03533322323664016,6,_consider_magnitude
3256,xlm-mlm-xnli15-1024,head,7,0.023906286721761347,6,_consider_magnitude
3257,xlm-mlm-xnli15-1024,modifier,7,0.03156473824230848,6,_consider_magnitude
3258,xlm-mlm-xnli15-1024,compound,7,0.02920289491469869,7,_consider_magnitude
3259,xlm-mlm-xnli15-1024,head,7,0.019595292606548888,7,_consider_magnitude
3260,xlm-mlm-xnli15-1024,modifier,7,0.02695175192707104,7,_consider_magnitude
3261,xlm-mlm-xnli15-1024,compound,7,0.026999966465929903,8,_consider_magnitude
3262,xlm-mlm-xnli15-1024,head,7,0.015990469848783752,8,_consider_magnitude
3263,xlm-mlm-xnli15-1024,modifier,7,0.025364766225741103,8,_consider_magnitude
3264,xlm-mlm-xnli15-1024,compound,7,0.032312965906539856,9,_consider_magnitude
3265,xlm-mlm-xnli15-1024,head,7,0.02077590592781125,9,_consider_magnitude
3266,xlm-mlm-xnli15-1024,modifier,7,0.030369895567967587,9,_consider_magnitude
3267,xlm-mlm-xnli15-1024,compound,7,0.031541967276989456,10,_consider_magnitude
3268,xlm-mlm-xnli15-1024,head,7,0.01959356526238131,10,_consider_magnitude
3269,xlm-mlm-xnli15-1024,modifier,7,0.028357174566370606,10,_consider_magnitude
3270,xlm-mlm-xnli15-1024,compound,7,0.03275047666497399,11,_consider_magnitude
3271,xlm-mlm-xnli15-1024,head,7,0.019882278921667256,11,_consider_magnitude
3272,xlm-mlm-xnli15-1024,modifier,7,0.02847214903245793,11,_consider_magnitude
3273,xlm-mlm-xnli15-1024,compound,7,0.03226247393113668,12,_consider_magnitude
3274,xlm-mlm-xnli15-1024,head,7,0.01811167214392248,12,_consider_magnitude
3275,xlm-mlm-xnli15-1024,modifier,7,0.02734028928853162,12,_consider_magnitude
3276,xlm-mlm-xnli15-1024,compound,7,0.030371782711034037,13,_consider_magnitude
3277,xlm-mlm-xnli15-1024,head,7,0.015204095645980846,13,_consider_magnitude
3278,xlm-mlm-xnli15-1024,modifier,7,0.02603213536327141,13,_consider_magnitude
3279,xlm-mlm-xnli15-1024,compound,7,0.028935879379010133,14,_consider_magnitude
3280,xlm-mlm-xnli15-1024,head,7,0.013729867491927835,14,_consider_magnitude
3281,xlm-mlm-xnli15-1024,modifier,7,0.02531673868539473,14,_consider_magnitude
3282,xlm-mlm-xnli15-1024,compound,7,0.02710139789788351,15,_consider_magnitude
3283,xlm-mlm-xnli15-1024,head,7,0.011923490880289225,15,_consider_magnitude
3284,xlm-mlm-xnli15-1024,modifier,7,0.02363044651611399,15,_consider_magnitude
3285,xlm-mlm-xnli15-1024,compound,7,0.026684934831833873,16,_consider_magnitude
3286,xlm-mlm-xnli15-1024,head,7,0.011660327102356018,16,_consider_magnitude
3287,xlm-mlm-xnli15-1024,modifier,7,0.023272748177175652,16,_consider_magnitude
3288,xlm-mlm-xnli15-1024,compound,7,0.02663255757506076,17,_consider_magnitude
3289,xlm-mlm-xnli15-1024,head,7,0.011799573955728443,17,_consider_magnitude
3290,xlm-mlm-xnli15-1024,modifier,7,0.023251030778025827,17,_consider_magnitude
3291,xlm-mlm-xnli15-1024,compound,7,0.02712056030889807,18,_consider_magnitude
3292,xlm-mlm-xnli15-1024,head,7,0.01239488619124725,18,_consider_magnitude
3293,xlm-mlm-xnli15-1024,modifier,7,0.023795243250839156,18,_consider_magnitude
3294,xlm-mlm-xnli15-1024,compound,8,0.012698350348132936,1,_consider_magnitude
3295,xlm-mlm-xnli15-1024,head,8,0.008901068254723343,1,_consider_magnitude
3296,xlm-mlm-xnli15-1024,modifier,8,0.014436734139107284,1,_consider_magnitude
3297,xlm-mlm-xnli15-1024,compound,8,0.05622403904862521,2,_consider_magnitude
3298,xlm-mlm-xnli15-1024,head,8,0.05110209640170261,2,_consider_magnitude
3299,xlm-mlm-xnli15-1024,modifier,8,0.052702372661006365,2,_consider_magnitude
3300,xlm-mlm-xnli15-1024,compound,8,0.06993252631558816,3,_consider_magnitude
3301,xlm-mlm-xnli15-1024,head,8,0.06281594530661917,3,_consider_magnitude
3302,xlm-mlm-xnli15-1024,modifier,8,0.06469848183679842,3,_consider_magnitude
3303,xlm-mlm-xnli15-1024,compound,8,0.049527157920351075,4,_consider_magnitude
3304,xlm-mlm-xnli15-1024,head,8,0.047232562187766114,4,_consider_magnitude
3305,xlm-mlm-xnli15-1024,modifier,8,0.0460145266374098,4,_consider_magnitude
3306,xlm-mlm-xnli15-1024,compound,8,0.03962461725308627,5,_consider_magnitude
3307,xlm-mlm-xnli15-1024,head,8,0.03834596632720562,5,_consider_magnitude
3308,xlm-mlm-xnli15-1024,modifier,8,0.03779059269273221,5,_consider_magnitude
3309,xlm-mlm-xnli15-1024,compound,8,0.03839967285198029,6,_consider_magnitude
3310,xlm-mlm-xnli15-1024,head,8,0.03450970632576483,6,_consider_magnitude
3311,xlm-mlm-xnli15-1024,modifier,8,0.038115789693262396,6,_consider_magnitude
3312,xlm-mlm-xnli15-1024,compound,8,0.027250711892510805,7,_consider_magnitude
3313,xlm-mlm-xnli15-1024,head,8,0.02365552666709411,7,_consider_magnitude
3314,xlm-mlm-xnli15-1024,modifier,8,0.030921275912632402,7,_consider_magnitude
3315,xlm-mlm-xnli15-1024,compound,8,0.026276901359721418,8,_consider_magnitude
3316,xlm-mlm-xnli15-1024,head,8,0.021670235683064535,8,_consider_magnitude
3317,xlm-mlm-xnli15-1024,modifier,8,0.031818697173736275,8,_consider_magnitude
