,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_pvalue,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_pvalue_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_pvalue,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_pvalue_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_pvalue,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_pvalue_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_pvalue,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_pvalue_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_pvalue,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_pvalue_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_pvalue,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_pvalue_within_compound_sentences
74,meta-llama/Llama-3.2-1B,9,0.043989165204278056,2.433579895280506e-257,,,0.2642266135483175,0.0,0.1653990161875572,0.0,-0.07200638490025296,0.0,0.055253361690480444,5.1712416786472895e-68,0.1443977537551141,0.0,0.2009824801449632,0.0,0.16441610662453743,0.0,0.22725588967754048,0.0,0.30164187204826354,0.0,0.2671500691153298,0.0
75,meta-llama/Llama-3.2-1B,10,0.04260106473866363,1.7311113778914705e-241,,,0.2772799885696419,0.0,0.17129652197977702,0.0,-0.0707756801431034,0.0,0.058422402744726244,8.09085988776851e-76,0.1439255652750639,0.0,0.20298576828762255,0.0,0.16608631406239052,0.0,0.23005384842818363,0.0,0.30008044166150666,0.0,0.27392683048722466,0.0
76,meta-llama/Llama-3.2-1B,11,0.042053686545396395,2.238182773795329e-235,,,0.2810560387267591,0.0,0.16515548848597275,0.0,-0.06175558025884129,0.0,0.05470151100622452,1.0681480269729027e-66,0.15134407707903746,0.0,0.1972988764396756,0.0,0.17340062749407759,0.0,0.22308865238485634,0.0,0.28920090223208383,0.0,0.2693840970855042,0.0
77,meta-llama/Llama-3.2-1B,12,0.03650348411885058,7.309503065449863e-178,,,0.29247420136254293,0.0,0.16483812412794024,0.0,-0.060254804964936556,0.0,0.052615376964299326,7.608964872683394e-62,0.1423765041899792,0.0,0.19524258195736516,0.0,0.16746277340035612,0.0,0.2231360137704476,0.0,0.27358687581739105,0.0,0.2682720108225505,0.0
78,meta-llama/Llama-3.2-1B,13,0.035240696110816386,6.56396199674218e-166,,,0.2852347357025425,0.0,0.16412972708977758,0.0,-0.05724467993594122,0.0,0.04639258825329342,1.753480260734106e-48,0.1365209691600821,0.0,0.19080264770459895,0.0,0.16175904235630187,0.0,0.21867830469936245,0.0,0.2574259857518231,0.0,0.2534716630180361,0.0
79,meta-llama/Llama-3.2-1B,14,0.03549285468867657,2.9095413848304507e-168,,,0.28691633447690035,0.0,0.16200211917497268,0.0,-0.05958507189484114,0.0,0.04759065846050339,6.31992624157782e-51,0.13951136468313513,0.0,0.19362543973062077,0.0,0.16384410658181778,0.0,0.21952832201186032,0.0,0.26630445749032544,0.0,0.25997288756543774,0.0
80,meta-llama/Llama-3.2-1B,15,0.03673927861474534,3.849502441414876e-180,,,0.2819867587970646,0.0,0.15891518782492314,0.0,-0.05872221916017029,0.0,0.04555517723478163,8.221584019931264e-47,0.13622059047763216,0.0,0.18888377662151526,0.0,0.16052346287398594,0.0,0.21524466050699312,0.0,0.26955331354481693,0.0,0.2613490961552873,0.0
81,meta-llama/Llama-3.2-1B,16,0.035698017747737246,3.441396781055533e-170,,,0.28457981402643706,0.0,0.16358632376678214,0.0,-0.06409688271655128,0.0,0.04515022111969746,5.1550075352488135e-46,0.13430843592851463,0.0,0.18838705737371073,0.0,0.15854902863909778,0.0,0.21489108375131194,0.0,0.2641892035697904,0.0,0.25807173537859307,0.0
82,openai-community/gpt2,1,0.0565722668089578,0.0,,,0.07009940931416606,0.0,0.08852708899921752,1.8772912237169034e-171,0.15207756326203037,0.0,0.06056954171082099,2.363631103834587e-81,0.19164889008942002,0.0,0.11836566270049054,3.9644218773493375e-306,0.20812788036510446,0.0,0.12172828448610551,0.0,0.06448643306754812,0.0,0.1708110710568414,0.0
83,openai-community/gpt2,2,0.058259086692853734,0.0,,,0.22035196415637603,0.0,0.19896213219451303,0.0,0.062394755099761605,0.0,0.1558651104085429,0.0,0.28227845222898534,0.0,0.3137289459974969,0.0,0.308275335230269,0.0,0.332253632083625,0.0,0.2926254209807154,0.0,0.37479880394399967,0.0
84,openai-community/gpt2,3,0.06378797814071839,0.0,,,0.2281056959584955,0.0,0.16961187789221027,0.0,0.03372430478500256,2.3251531373321297e-226,0.13037935636321515,0.0,0.24457771532211434,0.0,0.2582640507092868,0.0,0.26883979404509484,0.0,0.2732640115864358,0.0,0.37494483928813627,0.0,0.4134533398460532,0.0
85,openai-community/gpt2,4,0.06267892762165989,0.0,,,0.23119002479160056,0.0,0.212243736491296,0.0,0.035561585910886255,1.8563809332328323e-251,0.15508046349141183,0.0,0.28803788196444063,0.0,0.3246580290770487,0.0,0.314265567678726,0.0,0.3515361480852431,0.0,0.40599046264787575,0.0,0.46347265068030946,0.0
86,openai-community/gpt2,5,0.05333141523321649,0.0,,,0.22749217308983666,0.0,0.1833449669407318,0.0,-0.01003871923447379,1.1646903599156705e-21,0.13544878643858843,0.0,0.2172935240122975,0.0,0.28930825891711087,0.0,0.243385553628469,0.0,0.3196570728520437,0.0,0.3339385851723932,0.0,0.41676749149732034,0.0
87,openai-community/gpt2,6,0.043859300178468626,7.777037381627288e-256,,,0.22174467053028546,0.0,0.1437321348171199,0.0,-0.07451584930731367,0.0,0.10359277822477608,3.79767247920401e-234,0.12825991139318196,0.0,0.22871444293231577,0.0,0.1506784047141005,0.0,0.25522131096554107,0.0,0.2906028947099491,0.0,0.3375240023990848,0.0
88,openai-community/gpt2,7,0.04982423786584106,0.0,,,0.21375070058539944,0.0,0.13121270437152127,0.0,-0.0922743739576611,0.0,0.08634108644884425,2.7368957322064218e-163,0.10322190802958603,0.0,0.2011190537952423,0.0,0.12359032170945743,0.0,0.23020730373816314,0.0,0.30478467589594416,0.0,0.32963398547423844,0.0
89,openai-community/gpt2,8,0.0494580629659754,0.0,,,0.1975587079306342,0.0,0.12520615599584897,0.0,-0.0786364887946216,0.0,0.08756208232859142,6.991592961152486e-168,0.09799606838297412,0.0,0.1982158515258593,0.0,0.11588669269518612,0.0,0.22955513524823987,0.0,0.28041131391057433,0.0,0.321733582152014,0.0
90,openai-community/gpt2,9,0.04752372070676935,5.381010713232213e-300,,,0.18398086693244003,0.0,0.11684223534091542,4.175483302160153e-297,-0.07640517757519842,0.0,0.08556576604384367,2.0901505977465637e-160,0.0903725270728343,0.0,0.19270742495160703,0.0,0.10604210406231167,0.0,0.2227586658993,0.0,0.2672200820426281,0.0,0.3060923995009689,0.0
91,openai-community/gpt2,10,0.05002973399491641,0.0,,,0.17954865354620653,0.0,0.1180603608160658,2.7488422878437397e-303,-0.07500960731067788,0.0,0.08561984418988881,1.3180655262132363e-160,0.0895597647013733,0.0,0.1937020291028314,0.0,0.10452717491606961,0.0,0.2241620237412827,0.0,0.2763171160375283,0.0,0.3163670223006183,0.0
92,openai-community/gpt2,11,0.049718543158761674,0.0,,,0.1835786159364498,0.0,0.1191294582875952,9.143412191940316e-309,-0.072833732833104,0.0,0.08306690379339224,2.7249336122657696e-151,0.09315967107058024,0.0,0.19289584528414983,0.0,0.10897698571688527,0.0,0.22369446016674563,0.0,0.27264181620835487,0.0,0.31885721625537367,0.0
93,openai-community/gpt2,12,0.04764478065258734,1.62790822823662e-301,,,0.19245529345994736,0.0,0.13701452010144238,0.0,-0.07022518943850636,0.0,0.09598942534443684,2.4636961386733648e-201,0.10948335952285247,0.0,0.21965051880471764,0.0,0.12696666342069138,0.0,0.24973342645258428,0.0,0.2726421857789093,0.0,0.3325711027474639,0.0
94,openai-community/openai-gpt,1,0.05814370525336734,0.0,,,0.0649663337490382,0.0,0.17247607083295358,0.0,0.2170765118672583,0.0,0.12549301517567454,0.0,0.2694534618323954,0.0,0.2406032244757309,0.0,0.28495086800760533,0.0,0.25798244960461975,0.0,0.10406610317934374,0.0,0.3105965841159429,0.0
95,openai-community/openai-gpt,2,0.06360665290709613,0.0,,,0.1820887830649755,0.0,0.12550583121922368,0.0,-0.03728145504382892,3.721687246463136e-276,0.145412155523777,0.0,0.16467631186850704,0.0,0.21542134828329476,0.0,0.17330153269026416,0.0,0.23282302664739601,0.0,0.35018267156991756,0.0,0.3077938158771559,0.0
96,openai-community/openai-gpt,3,0.06169891515374137,0.0,,,0.19625353627653616,0.0,0.14217706609579758,0.0,-0.001273191008476397,0.2252750254772642,0.14999146897360333,0.0,0.20122560473582654,0.0,0.2358334076844321,0.0,0.21377470993692832,0.0,0.2540727380878694,0.0,0.3382118751756036,0.0,0.3131651562951411,0.0
97,openai-community/openai-gpt,4,0.05755264022876065,0.0,,,0.1277518058820902,0.0,0.0859608779184428,8.965253200022968e-162,0.02230673133645232,3.6272461269618736e-100,0.11599983570944493,4.7777732201718595e-293,0.15065605507952282,0.0,0.15264239388222006,0.0,0.15752525245105045,0.0,0.1662572401951819,0.0,0.225837413391506,0.0,0.2047725979179875,0.0
98,openai-community/openai-gpt,5,0.0477970660244276,1.9726820858929047e-303,,,0.04215462322824164,0.0,-0.006715209939242786,0.03423398111687555,0.12007854474398157,0.0,0.03728846215734475,6.224200575406962e-32,0.1525028424331024,0.0,0.03807333450207851,2.4743810752973437e-33,0.1559942715828224,0.0,0.04122298933262389,1.9368773349458136e-38,0.07182370594892157,0.0,0.07761681878972108,3.224350075092937e-134
99,openai-community/openai-gpt,6,0.04510560021582869,1.8554499799708313e-270,,,0.045664101636495556,0.0,-0.0002681606281975645,0.9326183450851164,0.13461181145163809,0.0,0.02586106903857974,3.4487007409103537e-16,0.16964574254113138,0.0,0.04695309903832795,8.620677266900442e-50,0.17431212082379527,0.0,0.05111564546637302,3.752461593360783e-58,0.053049558620021656,0.0,0.0850576175650473,8.849972291801937e-161
100,openai-community/openai-gpt,7,0.044519332426551116,1.5770838558485399e-263,,,0.049510086077539164,0.0,-0.005763984588642089,0.06915839083119919,0.10227594336022784,0.0,0.02056037110850045,8.89219659396571e-11,0.15084414890654482,0.0,0.040362612151156954,2.990412478565055e-37,0.15423982592179036,0.0,0.04292895769421921,1.5352920221856547e-41,0.07447478202677359,0.0,0.07519733307382784,4.201403068128562e-126
101,openai-community/openai-gpt,8,0.043864061186692296,6.85072361649191e-256,,,0.1314694499659454,0.0,0.015182359630597882,1.6929608156810202e-06,-0.002306383267123714,0.028044771338818088,0.034322683380894274,2.6131431869675137e-27,0.09267244587196939,0.0,0.05869317051708194,8.935135935614418e-77,0.10286771701141997,0.0,0.06348494238525308,1.0816568175113263e-88,0.15181035562133227,0.0,0.11061484273834524,1.8147870411740523e-270
102,openai-community/openai-gpt,9,0.04092057325467202,5.6314640389716e-223,,,0.12757798517567293,0.0,-0.004926601354461553,0.12033791531695012,-0.06160706110658715,0.0,0.024399801293811606,1.4080800800534495e-14,0.030582873539139806,1.8766737447931563e-186,0.024054342314361234,2.952803819736014e-14,0.037621522731757194,2.7926273508351837e-280,0.028993180435168197,7.617976475863796e-20,0.15418063831545642,0.0,0.07832100380499792,1.2545544209114764e-136
103,openai-community/openai-gpt,10,0.040090095081043935,4.213604370455755e-214,,,0.10000422854060484,0.0,-0.03692398546058734,2.516567748049233e-31,-0.06597531653682885,0.0,0.002284571812747532,0.4711883624027051,-0.0012953344871514372,0.2174004174490003,-0.023007623560028483,3.604365801935175e-13,0.0020247485078440665,0.0541890657849889,-0.02070475711136041,7.42848085421346e-11,0.12302058955049311,0.0,0.035221678447245164,4.6508548667716896e-29
104,openai-community/openai-gpt,11,0.04168366674201825,2.732396807358873e-231,,,0.09382108245680465,0.0,-0.03144168836758818,3.6345766072055065e-23,-0.05906144702385827,0.0,0.0021986501178754706,0.4880288131076902,0.0032793128046958203,0.0017920342612751544,-0.0190642685964166,1.7050076791339226e-09,0.005343695356850604,3.748795191226696e-07,-0.017910421295728753,1.7719452318896102e-08,0.1168570617667001,0.0,0.03758615781853209,7.37328383071139e-33
105,openai-community/openai-gpt,12,0.04156103535057097,6.067085722266681e-230,,,0.0828636267889559,0.0,-0.04068667902859987,1.1353386015502003e-37,-0.05219765545989415,0.0,-0.002942062874309435,0.3534503697107124,-0.004754558625908517,5.969015381421511e-06,-0.03304017751278228,1.6350299228448848e-25,-0.003964809875566746,0.00016317181479484988,-0.034116818317285164,7.367949920035216e-27,0.099581830145136,0.0,0.030453683713759134,3.897937501448763e-22
106,microsoft/phi-1,1,0.05007269159001379,0.0,,,0.04699609035035178,0.0,0.2324330991724703,0.0,0.2575927437132461,0.0,0.10848951759197072,1.339204088457091e-256,0.31167516080450586,0.0,0.3150940346916783,0.0,0.3228627304317855,0.0,0.3330691441049319,0.0,0.026073171553977818,1.3755387557310699e-136,0.3190373147552694,0.0
107,microsoft/phi-1,2,0.06214578560379957,0.0,,,0.1982033022176904,0.0,0.24304966208895218,0.0,-0.0684361749589729,0.0,0.160942991633976,0.0,0.20772394866238608,0.0,0.34732727760759113,0.0,0.22286603155239693,0.0,0.38257503394556813,0.0,0.36905362276574144,0.0,0.36385338254025146,0.0
108,microsoft/phi-1,3,0.06344039683774017,0.0,,,0.2487658306022553,0.0,0.30926010914496993,0.0,-0.030545324741494354,4.510468626536399e-186,0.19236490238853018,0.0,0.3197951685577205,0.0,0.436062181506608,0.0,0.34212900106962496,0.0,0.47664601038515425,0.0,0.4529676612713647,0.0,0.4564103936330561,0.0
109,microsoft/phi-1,4,0.06352691250768605,0.0,,,0.25881652577952297,0.0,0.3240586103451346,0.0,0.0045193576618296535,1.6747366285931853e-05,0.20122975817789113,0.0,0.38719843965309747,0.0,0.4559067465699415,0.0,0.41681938548125796,0.0,0.4974667305530765,0.0,0.4714909155377219,0.0,0.47769282383272965,0.0
110,microsoft/phi-1,5,0.06367235369212224,0.0,,,0.2621327257570577,0.0,0.33160097520278886,0.0,0.014437783989154547,5.028471809726127e-43,0.19741589978249788,0.0,0.40191234047413604,0.0,0.46284793384515843,0.0,0.43449277396298164,0.0,0.5062409707745741,0.0,0.4725854904980908,0.0,0.4871008456455402,0.0
111,microsoft/phi-1,6,0.06372429353991711,0.0,,,0.26064378352469075,0.0,0.33107358769084877,0.0,0.026864953625326888,2.1352695178318457e-144,0.19983883789435797,0.0,0.41194551447662,0.0,0.4631860679458253,0.0,0.44532312859624923,0.0,0.5069333210900242,0.0,0.46989334938242583,0.0,0.49020876874492053,0.0
112,microsoft/phi-1,7,0.06383272470328445,0.0,,,0.2623424614397645,0.0,0.3313826355303779,0.0,0.038462834707021346,8.53312330354106e-294,0.20198720076485815,0.0,0.4217774185039874,0.0,0.4651771257018659,0.0,0.45639812759818177,0.0,0.5077536014001732,0.0,0.46908840792389045,0.0,0.49334680106174356,0.0
113,microsoft/phi-1,8,0.06399039227170643,0.0,,,0.2579261145339387,0.0,0.3320812812000977,0.0,0.05148867206182645,0.0,0.20420233553298656,0.0,0.4300671399739052,0.0,0.46748264655200533,0.0,0.46469758832677505,0.0,0.5097201960306156,0.0,0.46243405716894453,0.0,0.4965956912178626,0.0
114,microsoft/phi-1,9,0.06384221389734789,0.0,,,0.2595091808843205,0.0,0.334867256783321,0.0,0.062473420639831405,0.0,0.20574907226821493,0.0,0.4407599733057804,0.0,0.4685312367534322,0.0,0.4766447688447835,0.0,0.5105957708086771,0.0,0.45576979976745297,0.0,0.49883039729669215,0.0
115,microsoft/phi-1,10,0.06389515038746639,0.0,,,0.25381270457777383,0.0,0.3328728013397072,0.0,0.08362467597730955,0.0,0.20665291064825392,0.0,0.45567515487668653,0.0,0.46722239744076816,0.0,0.4921564161961809,0.0,0.5088594123921102,0.0,0.4398135011110367,0.0,0.4989867560278915,0.0
116,microsoft/phi-1,11,0.06384643376237961,0.0,,,0.24808346602931877,0.0,0.33200871907516005,0.0,0.09922533352934299,0.0,0.2037254014195381,0.0,0.46575744212922027,0.0,0.46639027128656646,0.0,0.5025589038568723,0.0,0.5069975653929569,0.0,0.42225675833676024,0.0,0.49966014178553986,0.0
117,microsoft/phi-1,12,0.06414880594630662,0.0,,,0.24368171407991826,0.0,0.33162246388421357,0.0,0.11594508918648815,0.0,0.19941437142099397,0.0,0.4757182159018737,0.0,0.46685338846186614,0.0,0.5133115195704575,0.0,0.5052980270879543,0.0,0.40803682620718545,0.0,0.5041008347490699,0.0
118,microsoft/phi-1,13,0.06417562358474582,0.0,,,0.2366357089583396,0.0,0.33081225462374547,0.0,0.12989456572776772,0.0,0.19582792888657238,0.0,0.48311801144894523,0.0,0.4640443803634802,0.0,0.5206873949677719,0.0,0.5017584738353238,0.0,0.39317964651076426,0.0,0.5079609076166971,0.0
119,microsoft/phi-1,14,0.0640256892564663,0.0,,,0.23009283055539595,0.0,0.329607393494613,0.0,0.14189436244113776,0.0,0.1980580409595117,0.0,0.4892622471432223,0.0,0.4643861933772382,0.0,0.5272489769239532,0.0,0.5020495122624621,0.0,0.3787712704507812,0.0,0.5089983820416975,0.0
120,microsoft/phi-1,15,0.06401479551935642,0.0,,,0.22166081748628091,0.0,0.33189455431790155,0.0,0.1542798319711962,0.0,0.19750060959166568,0.0,0.49306618904780697,0.0,0.46754216096889095,0.0,0.530722817540026,0.0,0.5054866889671721,0.0,0.3637616772034141,0.0,0.5136695185984458,0.0
121,microsoft/phi-1,16,0.06423830714141708,0.0,,,0.2236155469688025,0.0,0.3348433693374027,0.0,0.15544026002373218,0.0,0.19875686633761402,0.0,0.49549946756811947,0.0,0.47064846323381393,0.0,0.5328582026228003,0.0,0.5079962355669165,0.0,0.36529180529904687,0.0,0.5220799928647857,0.0
122,microsoft/phi-1,17,0.06424537570879899,0.0,,,0.219872858718086,0.0,0.33330424829180333,0.0,0.15853221276992796,0.0,0.1972251289414821,0.0,0.4963751443479154,0.0,0.46937867638337555,0.0,0.5335066940009742,0.0,0.507260279420804,0.0,0.35825956184536323,0.0,0.5217557057948919,0.0
123,microsoft/phi-1,18,0.06437951342131648,0.0,,,0.2206301172200795,0.0,0.3330603739016162,0.0,0.1591769458915994,0.0,0.19681621466746968,0.0,0.49638252889704276,0.0,0.4686618461658033,0.0,0.5338776480512276,0.0,0.5063783529524644,0.0,0.3560925059184832,0.0,0.5221948935043631,0.0
124,microsoft/phi-1,19,0.06444679649881814,0.0,,,0.2202852079955104,0.0,0.33508071676354995,0.0,0.1622149858411563,0.0,0.19611291632940442,0.0,0.4975555959575844,0.0,0.47049040593072844,0.0,0.5357813551267483,0.0,0.5081047869785589,0.0,0.3513747808556932,0.0,0.5179842543707187,0.0
125,microsoft/phi-1,20,0.06470831735199166,0.0,,,0.21971969960354035,0.0,0.3381565901499604,0.0,0.15928573134144344,0.0,0.19477910490773545,0.0,0.49637318202086034,0.0,0.4723276531290127,0.0,0.5338904243064346,0.0,0.5081129551598245,0.0,0.35049061091008205,0.0,0.5173474009711472,0.0
126,microsoft/phi-1,21,0.0648243082509674,0.0,,,0.21628383271684337,0.0,0.34037474591345435,0.0,0.15950782814662867,0.0,0.19058301776122538,0.0,0.49372733864771506,0.0,0.472592744809547,0.0,0.5306586571865134,0.0,0.5088254998717613,0.0,0.35002585717945167,0.0,0.5222472192317635,0.0
127,microsoft/phi-1,22,0.06490938196251275,0.0,,,0.21020803257039355,0.0,0.34243144097915973,0.0,0.16415046177500697,0.0,0.18479232138949428,0.0,0.49369248551137107,0.0,0.4731601131845656,0.0,0.5298068071268118,0.0,0.5102458893261441,0.0,0.34736579066229456,0.0,0.5252935497816521,0.0
128,microsoft/phi-1,23,0.06516884680529836,0.0,,,0.20747304844509398,0.0,0.34609425215795575,0.0,0.16239011663563044,0.0,0.1878055379795774,0.0,0.4871250444085099,0.0,0.4696640800628731,0.0,0.5222427120692339,0.0,0.5068634102997192,0.0,0.35332451802929493,0.0,0.527982290371183,0.0
129,microsoft/phi-1,24,0.06534901310648465,0.0,,,0.19907665478516004,0.0,0.3456703742396879,0.0,0.16235883346440888,0.0,0.19164236010672836,0.0,0.483821877378154,0.0,0.47202801765419866,0.0,0.5171553627248217,0.0,0.5099914680619091,0.0,0.35860296547988735,0.0,0.5351399400055001,0.0
