,model,layer,representation,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
176,microsoft/phi-1,11,mod_word_mean,0.3380863149807238,0.041606717667027164,,,0.29789302087389563,0.10221451839346048,0.2690746916045105,0.21046794568358865,0.04669430555978777,0.06254773084054464,0.17450395243736364,0.2545936999694728,0.33013776345616885,0.10290493276760856,0.3162053544892073,0.19639912531576215,0.26614426574734157,0.09025238347361543,0.3276720320910766,0.19826565827358414,0.39570155692003584,0.09372498559595725,0.4032919558307095,0.170956902982447
177,microsoft/phi-1,12,compound_mean,0.45808697297828954,0.038772558132743315,,,0.3829342463174823,0.10731778708892664,0.4927132851640687,0.1670386135479585,0.0366316125034029,0.10753627994597616,0.2601843782117403,0.22126428474695292,0.4332379971608702,0.10941935284459962,0.5461697729618042,0.13938885361793502,0.343980182609933,0.11494951625833208,0.5512050903367504,0.16907278393946412,0.6770883333315493,0.05570903971142109,0.65,0.1429049008942257
178,microsoft/phi-1,12,head_noun_mean,0.33751811021526845,0.03278526665516923,,,0.3107569407731526,0.10650712969725606,0.5393461639654866,0.20983139753597982,0.0237009771473943,0.1341248734964835,0.28746276509311336,0.34049613486272906,0.3502714450651554,0.13051133383769764,0.5760508171121488,0.17286006293125566,0.317074603304729,0.12410113474091825,0.5608060043486554,0.17949517261605547,0.44766076451889913,0.11333034645692344,0.5302116402116401,0.20811010296184204
179,microsoft/phi-1,12,mod_word_mean,0.3397126866837047,0.04063580332506296,,,0.30152164300939527,0.10027781618090181,0.27007733148930535,0.20348606494447966,0.04747555434990342,0.059774094062501545,0.17552332483895003,0.24784960609564297,0.33454770315924937,0.1020177238488079,0.3264423433220843,0.18605072568912973,0.27024849890598485,0.08904000758482379,0.34296426365888544,0.18879188790096169,0.3991341082128652,0.09039984155107117,0.4133989995891931,0.16771671933371127
180,microsoft/phi-1,13,compound_mean,0.4556415244885435,0.0388838783855528,,,0.3845177780288441,0.10811340380638644,0.4888299812909999,0.16648714306589704,0.03863850993353691,0.1072061645603883,0.2563871505526859,0.2206001675248312,0.4355086567960126,0.11075765998526096,0.5453272313983394,0.13863458594665937,0.3468114218680434,0.11551134683204374,0.5571889928013949,0.17223449285695344,0.6750747253653848,0.0560827275760442,0.6433333333333333,0.14381200577182426
181,microsoft/phi-1,13,head_noun_mean,0.3376665969481621,0.033478531391013235,,,0.30805767539492235,0.10766945521363841,0.5422215216790648,0.2101133804191251,0.02503568789279882,0.13179205762423032,0.2927190470658733,0.33611351559163843,0.35014850724799396,0.13045204574628266,0.5797898210338859,0.17508373361221322,0.3152355242901892,0.12459966718991544,0.560730785680828,0.18364679836868505,0.44844991422594377,0.11364207257068963,0.5265608465608466,0.2188784460344644
182,microsoft/phi-1,13,mod_word_mean,0.3403156586494345,0.04176128881850628,,,0.30356656951981653,0.09818412363040975,0.27355213707192433,0.20248661117383646,0.05098031210700285,0.05908045208121627,0.17388199590744263,0.24783953450621707,0.33829106357490485,0.09885525752154353,0.3230736202938579,0.18412558275786028,0.27464422315035913,0.08756603167816532,0.3481313382768048,0.1975095420474267,0.40067200134310244,0.0889342381842116,0.4105775467462589,0.16504815334513254
183,microsoft/phi-1,14,compound_mean,0.45322021621726843,0.039143794564267136,,,0.38510273208072443,0.10855409950052028,0.4903808171888265,0.16399959147483176,0.042183308274607985,0.10994418569354628,0.2540847408443552,0.21514308407691726,0.4390823096448294,0.1115852096848658,0.549859638820561,0.13939993072651735,0.3499589059414455,0.1155271488917479,0.5594306556267234,0.16751916034766112,0.6716578723311564,0.0558999116778227,0.6455555555555555,0.14045341040297724
184,microsoft/phi-1,14,head_noun_mean,0.33760050845591333,0.03390683477742999,,,0.3061720925797916,0.1062117087305303,0.5400710710255423,0.20764977627857237,0.02486755058169782,0.13684368627435245,0.29572401989405833,0.3456715347031051,0.349751013845571,0.12965645676473783,0.5775484054071559,0.1752404414585596,0.3151690964658163,0.12233721443539819,0.5653117218465308,0.18660307421624378,0.4458197244498179,0.11108836533421043,0.5339153439153439,0.21680974144343892
185,microsoft/phi-1,14,mod_word_mean,0.34084473854020314,0.04181816501233239,,,0.30304599166390156,0.09706449830392715,0.2815191251274618,0.19658948170364374,0.05468894770702772,0.05792119731696373,0.17215251052971356,0.24525784633810416,0.3401809043596512,0.09536171118269275,0.33023824074215796,0.18152452744681197,0.2751585676278476,0.08694300762215273,0.35291951908260744,0.19866806605391354,0.4003097359873012,0.09018630832469329,0.4061519748524949,0.16479908709774696
