,model,layer,representation,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_relation_group_rdm_corr_within_compound_sentences,same_relation_group_rdm_std_within_compound_sentences,same_head_rdm_corr,same_head_rdm_std,same_head_rdm_corr_within_compound_sentences,same_head_rdm_std_within_compound_sentences,same_modifier_rdm_corr,same_modifier_rdm_std,same_modifier_rdm_corr_within_compound_sentences,same_modifier_rdm_std_within_compound_sentences
416,xlm-mlm-xnli15-1024,5,compound_mean,0.21999967511073182,0.1080748135740977,0.039169820655239024,0.21980543683881162,0.41688631378460866,0.12967957154340629,0.3865570697548671,0.25150428989709134,0.33819436607394326,0.1381489604239067,0.30595328521522547,0.23927600278210423
417,xlm-mlm-xnli15-1024,5,head_noun_mean,0.19941291980202547,0.08953613523278961,0.028694164637660547,0.20044354118877672,,,,,,,,
418,xlm-mlm-xnli15-1024,5,head_noun_mean,0.19941291980202547,0.08953613523278961,0.028694164637660547,0.20044354118877672,0.674252938726184,0.04061266471017963,0.6684837574955548,0.07529374810903798,,,,
419,xlm-mlm-xnli15-1024,5,head_noun_mean,0.19941291980202547,0.08953613523278961,0.028694164637660547,0.20044354118877672,0.674252938726184,0.04061266471017963,0.6684837574955548,0.07529374810903798,0.03580267205132292,0.08993759060496258,-0.04645507446063375,0.14880019400989045
420,xlm-mlm-xnli15-1024,5,mod_word_mean,0.19098368159141144,0.1079626690070642,0.036664796061524695,0.20003429061319672,,,,,,,,
421,xlm-mlm-xnli15-1024,5,mod_word_mean,0.19098368159141144,0.1079626690070642,0.036664796061524695,0.20003429061319672,0.08508245035716767,0.1176517751207265,-0.02808340823067992,0.14891032585120462,,,,
422,xlm-mlm-xnli15-1024,5,mod_word_mean,0.19098368159141144,0.1079626690070642,0.036664796061524695,0.20003429061319672,0.08508245035716767,0.1176517751207265,-0.02808340823067992,0.14891032585120462,0.6058700825903778,0.11083762585488968,0.6683489954312615,0.08608222468403764
423,xlm-mlm-xnli15-1024,6,compound_mean,0.19493527348702205,0.11988273916974046,0.04440764866402827,0.25202088353249846,,,,,,,,
424,xlm-mlm-xnli15-1024,6,compound_mean,0.19493527348702205,0.11988273916974046,0.04440764866402827,0.25202088353249846,0.3577470360113512,0.13784477634463316,0.36283946304023834,0.27391938122674253,,,,
425,xlm-mlm-xnli15-1024,6,compound_mean,0.19493527348702205,0.11988273916974046,0.04440764866402827,0.25202088353249846,0.3577470360113512,0.13784477634463316,0.36283946304023834,0.27391938122674253,0.2849030160134497,0.1487829423855863,0.2909248506209313,0.25006911641950125
