,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
256,bert-base-uncased,head,5,0.030854675468600795,14,_consider_magnitude
257,bert-base-uncased,modifier,5,0.10402953566284377,14,_consider_magnitude
258,bert-base-uncased,compound,5,0.05244688019980007,15,_consider_magnitude
259,bert-base-uncased,head,5,0.028105508235046133,15,_consider_magnitude
260,bert-base-uncased,modifier,5,0.10463762283903894,15,_consider_magnitude
261,bert-base-uncased,compound,5,0.05180302318971106,16,_consider_magnitude
262,bert-base-uncased,head,5,0.02760473056053246,16,_consider_magnitude
263,bert-base-uncased,modifier,5,0.1043105843577239,16,_consider_magnitude
264,bert-base-uncased,compound,5,0.051048024195737646,17,_consider_magnitude
265,bert-base-uncased,head,5,0.027764417318987076,17,_consider_magnitude
266,bert-base-uncased,modifier,5,0.10441406137720247,17,_consider_magnitude
267,bert-base-uncased,compound,5,0.05109656897030784,18,_consider_magnitude
268,bert-base-uncased,head,5,0.02795859641726789,18,_consider_magnitude
269,bert-base-uncased,modifier,5,0.10477942468054666,18,_consider_magnitude
270,bert-base-uncased,compound,6,0.1409394658532453,1,_consider_magnitude
271,bert-base-uncased,head,6,0.1375550499101921,1,_consider_magnitude
272,bert-base-uncased,modifier,6,0.12816506121425722,1,_consider_magnitude
273,bert-base-uncased,compound,6,0.1525670215616147,2,_consider_magnitude
274,bert-base-uncased,head,6,0.13257856539661775,2,_consider_magnitude
275,bert-base-uncased,modifier,6,0.1344752544580858,2,_consider_magnitude
276,bert-base-uncased,compound,6,0.14060176180873465,3,_consider_magnitude
277,bert-base-uncased,head,6,0.11935133370113638,3,_consider_magnitude
278,bert-base-uncased,modifier,6,0.11874358568745647,3,_consider_magnitude
279,bert-base-uncased,compound,6,0.10691630415522548,4,_consider_magnitude
280,bert-base-uncased,head,6,0.08747354642110865,4,_consider_magnitude
281,bert-base-uncased,modifier,6,0.10183127520937953,4,_consider_magnitude
282,bert-base-uncased,compound,6,0.10169989078811234,5,_consider_magnitude
283,bert-base-uncased,head,6,0.07088440347438868,5,_consider_magnitude
284,bert-base-uncased,modifier,6,0.100124179546118,5,_consider_magnitude
285,bert-base-uncased,compound,6,0.09181829930369778,6,_consider_magnitude
286,bert-base-uncased,head,6,0.06033795875722435,6,_consider_magnitude
287,bert-base-uncased,modifier,6,0.08957536659923299,6,_consider_magnitude
288,bert-base-uncased,compound,6,0.09018306222427185,7,_consider_magnitude
289,bert-base-uncased,head,6,0.06013247527081553,7,_consider_magnitude
290,bert-base-uncased,modifier,6,0.10134040144728677,7,_consider_magnitude
291,bert-base-uncased,compound,6,0.0766372362569735,8,_consider_magnitude
292,bert-base-uncased,head,6,0.05160717508039604,8,_consider_magnitude
293,bert-base-uncased,modifier,6,0.10181804245569336,8,_consider_magnitude
294,bert-base-uncased,compound,6,0.07732295751661018,9,_consider_magnitude
295,bert-base-uncased,head,6,0.05176410921692873,9,_consider_magnitude
296,bert-base-uncased,modifier,6,0.110632369750623,9,_consider_magnitude
297,bert-base-uncased,compound,6,0.07347826503530674,10,_consider_magnitude
298,bert-base-uncased,head,6,0.04722831693350324,10,_consider_magnitude
299,bert-base-uncased,modifier,6,0.11055625285440082,10,_consider_magnitude
300,bert-base-uncased,compound,6,0.06996004637303466,11,_consider_magnitude
301,bert-base-uncased,head,6,0.0434903692915976,11,_consider_magnitude
302,bert-base-uncased,modifier,6,0.10425054213654494,11,_consider_magnitude
303,bert-base-uncased,compound,6,0.06679952604970091,12,_consider_magnitude
304,bert-base-uncased,head,6,0.04229207985615417,12,_consider_magnitude
305,bert-base-uncased,modifier,6,0.1013838454487677,12,_consider_magnitude
306,bert-base-uncased,compound,6,0.06401203399411713,13,_consider_magnitude
307,bert-base-uncased,head,6,0.0423968343697004,13,_consider_magnitude
308,bert-base-uncased,modifier,6,0.10388773382133608,13,_consider_magnitude
309,bert-base-uncased,compound,6,0.061405946096137816,14,_consider_magnitude
310,bert-base-uncased,head,6,0.04225375503412506,14,_consider_magnitude
311,bert-base-uncased,modifier,6,0.10545905152452949,14,_consider_magnitude
312,bert-base-uncased,compound,6,0.05775486805083149,15,_consider_magnitude
313,bert-base-uncased,head,6,0.03991594089034949,15,_consider_magnitude
314,bert-base-uncased,modifier,6,0.10523421256862539,15,_consider_magnitude
315,bert-base-uncased,compound,6,0.057149335862771586,16,_consider_magnitude
316,bert-base-uncased,head,6,0.03949181285989403,16,_consider_magnitude
317,bert-base-uncased,modifier,6,0.10494549890933945,16,_consider_magnitude
318,bert-base-uncased,compound,6,0.05668305052808412,17,_consider_magnitude
319,bert-base-uncased,head,6,0.039906998431876034,17,_consider_magnitude
320,bert-base-uncased,modifier,6,0.105179280323717,17,_consider_magnitude
321,bert-base-uncased,compound,6,0.05674692523146596,18,_consider_magnitude
322,bert-base-uncased,head,6,0.04005774273185719,18,_consider_magnitude
323,bert-base-uncased,modifier,6,0.10565961809314849,18,_consider_magnitude
324,bert-base-uncased,compound,7,0.14955533051726191,1,_consider_magnitude
