,model,layer,representation,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
139,bert-base-japanese,5,head_noun_mean,0.35790863848258586,0.027179213098849714,,,0.35694079678816976,0.09802606372287939,0.4262840965546279,0.22318050157489783,0.0033398867578148072,0.13780979632831777,0.22701339100473586,0.381017293608159,0.35821106023082605,0.13748319782912014,0.45738184815507155,0.2093128728739536,0.3188809956363546,0.13576110751330786,0.4350003820166192,0.20975816664313493,0.47610631970214645,0.11005330494229784,0.4093650793650794,0.2279550957034662
140,bert-base-japanese,5,mod_word_mean,0.35793925691444967,0.04545974759998451,,,0.3219653644123136,0.10170448928693099,0.3200762277190883,0.19490506738043403,0.019549777562362612,0.07589223648561842,0.1541326756749824,0.23331075943499538,0.3142514970135864,0.09180228936750034,0.3648374334362734,0.13886033826807045,0.23999937537894864,0.08056317255985701,0.344778364800909,0.12900103304586452,0.3831462438099204,0.10078456405757588,0.38349206349206344,0.19842565037091264
141,bert-base-japanese,6,compound_mean,0.4857091808429642,0.021840688926874487,,,0.3934394055736645,0.10951467597314062,0.5397441581351247,0.17990152144370813,0.04413650484370237,0.1152990791101729,0.28849324429313133,0.32432569888713214,0.4086046102478668,0.1193700871624554,0.5661073612265909,0.1603415889712113,0.3084995288563537,0.1137545274639997,0.5347653058376634,0.16111008786668476,0.6428175729452846,0.06559264399172515,0.5556613756613757,0.17602496317261346
142,bert-base-japanese,6,head_noun_mean,0.3546890573345966,0.027366890734436287,,,0.3528001431446428,0.10085686170791901,0.42851526961931447,0.2230572700877152,0.012361438922994152,0.134017336977872,0.21713617227910198,0.3925853068926262,0.36364294964282856,0.13800798152563393,0.4611282910635183,0.2232526356243775,0.3249897393795784,0.13588056941528912,0.44332968788974425,0.2183282737297808,0.4712872255177177,0.11105647176471832,0.40862433862433867,0.2216880137306003
143,bert-base-japanese,6,mod_word_mean,0.35330662581088607,0.04677953105677846,,,0.31458510057215444,0.10142044369428763,0.3367391275043662,0.1996365119409054,0.027597225927739787,0.07522238498226796,0.17121822641886653,0.24055932739872982,0.31416263783143444,0.09029203408190138,0.3761501157623491,0.14325468989814347,0.2404580696036767,0.07735160144551667,0.3627609195331699,0.1240670772916438,0.37543667860189184,0.10296019118183873,0.3835978835978835,0.19388585496561092
144,bert-base-japanese,7,compound_mean,0.48584430829549624,0.022096472154207125,,,0.3894419948994402,0.11081096706037254,0.5336714906290889,0.16667109495405924,0.05079617250799513,0.11589738604236309,0.2872791810281866,0.3142276233806055,0.41225699878862626,0.11980881569374315,0.5705653275681758,0.15774097129412062,0.3114494468702776,0.11455781962278164,0.5398729341335741,0.17270877691203068,0.6380350104897804,0.06551083638592038,0.5637566137566138,0.16947177497060623
145,bert-base-japanese,7,head_noun_mean,0.35194684423591116,0.026386172689013145,,,0.34766472124944303,0.10028131739314484,0.4153172111553411,0.23169099404851418,0.02132902109214316,0.13635480303545808,0.20793016488708901,0.3941534249268387,0.36872200901882196,0.1353914150041197,0.45346123053361775,0.23171430627147724,0.3315267815397818,0.13343924763167792,0.43840386551459604,0.22978008271319988,0.4641065470711066,0.10801376198861179,0.414021164021164,0.22729382185507535
146,bert-base-japanese,7,mod_word_mean,0.351389158047952,0.04456093965133806,,,0.3113834664954652,0.09971707518949317,0.33671926205582303,0.18848407859845046,0.02726308918370508,0.07453067395630344,0.1674008071560933,0.2177679175926782,0.3142284357979329,0.09035394648497008,0.3637480596099419,0.1332556724976215,0.24258630687563282,0.07476292039085478,0.35927454323261837,0.13887986759365878,0.37034132062175107,0.10232127637820122,0.3793650793650794,0.19594486432337874
147,bert-base-japanese,8,compound_mean,0.4848371496388169,0.021652298090209618,,,0.3926395597001106,0.10841608698237191,0.5315431170339048,0.1781772555001904,0.050450807925222746,0.11238430313860757,0.28953351469677535,0.3116745174697841,0.4229688614426276,0.11584551344511566,0.5668437408169776,0.15022326961900306,0.32257018484573563,0.11207698305733087,0.552897087683498,0.1611364989651376,0.6418366618112544,0.0645350444763482,0.5741269841269843,0.1686506504823544
148,bert-base-japanese,8,head_noun_mean,0.34556755436644965,0.02641159851060731,,,0.3432488531352581,0.0961549129531074,0.4257811584777274,0.22804837216627102,0.02391247475563379,0.13642192007602913,0.22250398024111592,0.391904596825378,0.3669094594820521,0.13169490336129297,0.4676724200677204,0.21747400048492893,0.3294640111664618,0.12698908688173086,0.45574196358559,0.21569780950334902,0.4553356661456122,0.10583547026004737,0.4155026455026455,0.2292172619503228
