,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
54,bert-base-japanese,1,0.4277972955209045,0.05280082246179527,,,0.5318360063609197,0.0786351729904758,0.6444254416317201,0.1510842438210475,0.011037403270762958,0.12848942203892377,0.32962472485811684,0.2899988445968599,0.4951907709049639,0.10100808222374555,0.7193832808988876,0.1436851163668605,0.3979188793023459,0.10535736544671183,0.7053516661172611,0.13593629870775262,0.6332119014179595,0.08694457393131495,0.6055555555555556,0.17808422661636072
55,bert-base-japanese,2,0.4231000730830694,0.051396849312313364,,,0.5275447087996806,0.07686702557619118,0.6366549852856078,0.15509551304564645,0.008154573279006122,0.1308107117684836,0.33816855349670477,0.2933643346675372,0.48849436303716687,0.09908967322394235,0.721688199826278,0.13623914017526909,0.39486896445642644,0.10084432211411722,0.6977575841057425,0.1270681045747383,0.6203173941479603,0.08773728735583558,0.6097883597883599,0.1720225762737304
56,bert-base-japanese,3,0.4202027072096129,0.050884963557274246,,,0.5209058212709788,0.07780094449926654,0.6374211342882682,0.1640559926586191,0.008081310507614797,0.12778893063016383,0.3464179307781702,0.2948909276224276,0.48203729793427547,0.10304662174796486,0.7113272774559136,0.14650985063763608,0.388360884738585,0.10288898565903212,0.6963507607624284,0.13088251398912135,0.6172221001434557,0.08922686803768996,0.5802116402116403,0.16669575625873295
57,bert-base-japanese,4,0.4077689311167512,0.05123872411252855,,,0.5301866447748589,0.07782924588227241,0.6268663876549575,0.17146460719809734,0.01412412291927081,0.12701242775911417,0.3384989587155242,0.3093756432116375,0.48236160286667584,0.09982672418337148,0.7035622559793832,0.1420164555574545,0.3917058656712566,0.10027315342599398,0.6900908284819143,0.1266914204441158,0.6005162540642899,0.08971250236302619,0.5786772486772487,0.16609283089961002
58,bert-base-japanese,5,0.40446639024797487,0.053434963044028574,,,0.5358905687139007,0.0792972508328301,0.6336247589291484,0.1597311127241927,0.01521593889197397,0.12265049286132171,0.3416624407195204,0.296709938241039,0.4798546054017987,0.10125301121774243,0.706736115907783,0.14419459175974392,0.3906860391033595,0.10123359223899431,0.6841103559173732,0.12448422698845066,0.5946019145283913,0.09166917152810394,0.583915343915344,0.17185315505018423
59,bert-base-japanese,6,0.40050866992900486,0.05375119210790675,,,0.537532644312608,0.08045753274383205,0.6232986038022263,0.1512943995928275,0.016869312831063164,0.12288123418060401,0.33121098170665647,0.2913148165025167,0.477890622207652,0.10207071860585085,0.6932224884900334,0.1390393888227377,0.39013329308812916,0.10339108269961278,0.676695441932975,0.1287621015306347,0.5886562920840126,0.09202082662402454,0.5853439153439155,0.15715952203513195
60,bert-base-japanese,7,0.3959879572100044,0.05608586448682103,,,0.5468415276803456,0.0796787686023374,0.6261907622443812,0.16081680020183364,0.016903422742294484,0.12255422228554756,0.34739267903892,0.294508048221381,0.4811351708112001,0.10110438285756201,0.6926118521272849,0.1422497506417149,0.39705153677613825,0.10260698297336647,0.6751127528968343,0.13936284782848246,0.5842865266320321,0.09503779138142819,0.5875661375661375,0.15994486711433706
61,bert-base-japanese,8,0.38875025517740647,0.055328061389056875,,,0.5512503318943338,0.08214663971868323,0.6290540467074638,0.1649991713138536,0.013149824323212619,0.12050696290298116,0.34741437615909365,0.2899453675530674,0.48681852039390194,0.10433486267503439,0.6957345352174537,0.14392878673817638,0.40617623147165516,0.10306037865618405,0.6819277259960305,0.14121985661326364,0.5792792831938571,0.0950598986392048,0.5905291005291005,0.16219031946590107
62,bert-base-japanese,9,0.38128826115649267,0.05482618196137123,,,0.5529836055596942,0.08273692222808911,0.6240953226292023,0.16433663475666102,0.012526164816594713,0.11933434489241256,0.34191464146335426,0.29836964307818936,0.4903583326405825,0.10596500221978777,0.6992071570268974,0.1293081362562857,0.41062246759528426,0.10354299053628939,0.6926074245285229,0.13783758977379806,0.5711961103891918,0.09369342813831372,0.5951851851851853,0.16664650083763113
63,bert-base-japanese,10,0.3833775034337581,0.054925922000712925,,,0.5264764681540114,0.08869802267977946,0.602207849423192,0.16432125083937701,0.004612938902323245,0.11771177133835847,0.33195976495534113,0.30865493648651704,0.4709906435050934,0.1070319405594812,0.6826591601026859,0.12605535870763784,0.391205057961589,0.10588926884827789,0.6790040021420175,0.13440673609231993,0.5649417685972477,0.08974934423004856,0.5975132275132276,0.17760014904038632
64,bert-base-japanese,11,0.390455019225967,0.05131658738522731,,,0.5060565801574275,0.08973587080219692,0.5984201532315147,0.1683181451755677,-0.0037060941563464944,0.11302043588706469,0.3326292954152853,0.3019567837173103,0.4602012961217182,0.10806967002795215,0.6851067366364905,0.12659503566109767,0.37944887921660214,0.10362649892167844,0.6683347389156835,0.1248128933641404,0.5677909777248255,0.09019367776831712,0.5853439153439154,0.18000783057971348
65,bert-base-japanese,12,0.4057046781820022,0.05221501269284515,,,0.4781640933440607,0.09556935312355218,0.5753301079699052,0.17329485739193481,-0.014638945667994032,0.11402429837965543,0.3030842336029876,0.2999133555070012,0.43710228734419576,0.11243219489894404,0.6455500086834168,0.14531102189915568,0.3527010431907582,0.1080007902446812,0.6419971530108516,0.14721019027458718,0.5712489674164352,0.0956871548098396,0.5802116402116403,0.19542458221969125
