,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_pvalue,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_pvalue_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_pvalue,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_pvalue_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_pvalue,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_pvalue_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_pvalue,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_pvalue_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_pvalue,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_pvalue_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_pvalue,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_pvalue_within_compound_sentences
75,meta-llama/Llama-3.2-1B,4,0.0458705596020325,1.2328175016578344e-279,,,0.24464990774063988,0.0,0.18419984893143573,0.0,-0.06900216676564601,0.0,0.06374495267670229,6.677418904032007e-90,0.15717192996125365,0.0,0.2246299796581582,0.0,0.17625913228891452,0.0,0.25530665791045415,0.0,0.3158186648421613,0.0,0.2804989919611581,0.0
76,meta-llama/Llama-3.2-1B,5,0.04500741159354314,2.7245725465631436e-269,,,0.2473187527934098,0.0,0.1797594232327641,0.0,-0.07073113768147163,0.0,0.06234193957664599,4.523087077197719e-86,0.14916081414448623,0.0,0.2164338891352475,0.0,0.1670758583745489,0.0,0.24559187924538103,0.0,0.30304165531530036,0.0,0.2788975419254273,0.0
77,meta-llama/Llama-3.2-1B,6,0.04535834303797953,1.7915407698287492e-273,,,0.24902834592557438,0.0,0.16830178575027432,0.0,-0.07443109968928269,0.0,0.058485476888618895,5.60076900837918e-76,0.1410623264588011,0.0,0.2046240922563708,0.0,0.15995100463411424,0.0,0.23271083220681535,0.0,0.3015670748652855,0.0,0.2658240007941945,0.0
78,meta-llama/Llama-3.2-1B,7,0.045286912358433906,1.2796734927854585e-272,,,0.25512258753185707,0.0,0.16911500899720727,0.0,-0.07312137115660153,0.0,0.053080242298627074,6.549308173922876e-63,0.14231450659052203,0.0,0.20264923571379592,0.0,0.1621781675824845,0.0,0.23027174496157898,0.0,0.2977111893646911,0.0,0.26076841839031983,0.0
79,meta-llama/Llama-3.2-1B,8,0.04396713966569757,4.382663635343086e-257,,,0.26422459701410894,0.0,0.16646132016565848,0.0,-0.0730465855866687,0.0,0.056433339746152104,7.207048697691709e-71,0.1443490384117247,0.0,0.20194137484629246,0.0,0.1642161863835306,0.0,0.2284236140768952,0.0,0.30181489116908594,0.0,0.26695331817590795,0.0
80,meta-llama/Llama-3.2-1B,9,0.04260084281425959,1.741080375313882e-241,,,0.27732166973647876,0.0,0.17236379582917674,0.0,-0.07175333801525252,0.0,0.05953973732663155,1.1291835131031988e-78,0.14386746316442486,0.0,0.20393629945989744,0.0,0.165894033506023,0.0,0.23120783059096398,0.0,0.30030596827572326,0.0,0.27380686889008876,0.0
81,meta-llama/Llama-3.2-1B,10,0.04204224845156648,2.9975217258690987e-235,,,0.2811377490791049,0.0,0.16604681686752537,0.0,-0.06266237885305717,0.0,0.05569068416789368,4.593672683563239e-69,0.1513390855041761,0.0,0.19798170470288529,0.0,0.17329485735079647,0.0,0.22392191538114467,0.0,0.28948596341695004,0.0,0.2691631609335773,0.0
82,meta-llama/Llama-3.2-1B,11,0.03651163589741456,6.100443448742105e-178,,,0.29276969485109866,0.0,0.16563359010488304,0.0,-0.0613301816462932,0.0,0.05357264848675246,4.762286702647952e-64,0.14234266277827504,0.0,0.1959537918354271,0.0,0.16732149783344302,0.0,0.22402346405927892,0.0,0.27390946581388287,0.0,0.26772093120779894,0.0
83,meta-llama/Llama-3.2-1B,12,0.035233119134799755,7.720072051911711e-166,,,0.2856480984056072,0.0,0.16502628586007576,0.0,-0.058496224218451666,0.0,0.04745079282841623,1.2277750251992192e-50,0.13643235459504205,0.0,0.1916005819605556,0.0,0.1615566709174819,0.0,0.2196835275028687,0.0,0.2578087737947211,0.0,0.2531236540767419,0.0
84,meta-llama/Llama-3.2-1B,13,0.03549151837362871,2.9946094250442972e-168,,,0.28738527835898225,0.0,0.16286363434067574,0.0,-0.06073947218034829,0.0,0.048519517773321946,7.311850422860826e-53,0.13935189146128946,0.0,0.1944071667748837,0.0,0.1636082763284071,0.0,0.2204933790649812,0.0,0.2667151471874584,0.0,0.2596705584890058,0.0
85,meta-llama/Llama-3.2-1B,14,0.03673720352986316,4.031994979126092e-180,,,0.2826808397163081,0.0,0.15985630509857654,0.0,-0.06005594542909468,0.0,0.046564740123034985,7.881968298024029e-49,0.13611776538722942,0.0,0.18979752266169775,0.0,0.16032936922138397,0.0,0.2163702399041675,0.0,0.2700527567778196,0.0,0.2610110440762701,0.0
86,meta-llama/Llama-3.2-1B,15,0.03569229356538154,3.8962968765071106e-170,,,0.28556495650438574,0.0,0.16413806364808464,0.0,-0.06550724982924831,0.0,0.04578368279132871,2.8971031643544096e-47,0.13404795384749174,0.0,0.18875604435911056,0.0,0.1582021401411059,0.0,0.21539678961780034,0.0,0.2648501235979397,0.0,0.25777997763826344,0.0
87,meta-llama/Llama-3.2-1B,16,0.036448041533643685,2.497495560363463e-177,,,0.29769835410047446,0.0,0.17905756317854318,0.0,-0.06688624386909613,0.0,0.057859470817964796,2.1190183706862836e-74,0.1433676394803252,0.0,0.2092872945461715,0.0,0.16931084380575856,0.0,0.23573718455824155,0.0,0.28099083210862363,0.0,0.2767784623209527,0.0
